NoText_reg,sLDA_K2,sLDA_K5,sLDA_K10,sLDA_K15,sLDA_K20,sLDA_K25,sLDA_K30,sLDA_K40,sLDA_K50
-0.06609451247359881,0.11736254280185697,-0.016896070362138194,-0.06293324406103644,-0.1686251635189025,-0.20535630247560732,0.0,0.0,0.0,0.0
-0.06609451247359881,0.11737712253145922,-0.01688772880904789,-0.06291926472841994,-0.16861875746862737,-0.2053443048598113,0.0,0.0,0.0,0.0
-0.06609451247359881,0.11742839484458943,-0.016880697890464886,-0.06291617503243382,-0.16855394837948826,-0.20534190002469005,0.0,0.0,0.0,0.0
-0.06609451247359881,0.11743993748573577,-0.01685941163247004,-0.06289600046709819,-0.16854755328047183,-0.20531017981045732,0.0,0.0,0.0,0.0
-0.06609451247359881,0.11744231221919185,-0.01684371074527568,-0.06288538672755178,-0.16854423922003192,-0.2052970934582413,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11746125479592169,-0.016835127828817492,-0.06286773669291178,-0.16853590196572837,-0.20529444815760592,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11746710589808097,-0.016830147550789445,-0.06286350877823295,-0.16850619279003887,-0.20526806603405962,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11747269685299049,-0.01682659261470642,-0.06286088833945085,-0.16850015388485928,-0.20526111137178915,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11752769548676378,-0.01679728576926013,-0.06285359999994568,-0.16847325608766173,-0.2052574592098556,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11753197418216348,-0.016789252261240256,-0.0628382671013642,-0.16846831663509343,-0.20525274453163614,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11753261246353189,-0.016725707578775898,-0.0628357503416223,-0.16846320310052815,-0.20522000920720093,0.0,0.0,0.0,0.0
-0.06607265476060427,0.1175633003870856,-0.01672043123749138,-0.06280738308818883,-0.16845409208650566,-0.20518994599358623,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11757297282251308,-0.016711910135084482,-0.06280547735810874,-0.16840330552967198,-0.20518364904027098,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11758951481719775,-0.01669745696222729,-0.06280430031414272,-0.16839678732461671,-0.20517163828399565,0.0,0.0,0.0,0.0
-0.06607265476060427,0.11759119748810277,-0.016684794891291852,-0.06279006253839887,-0.16835889852317207,-0.2051679127589357,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11759319410211364,-0.01668088194481772,-0.0627839217535256,-0.16834469813818156,-0.20516045255606646,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11761811517204071,-0.016677270280133195,-0.06278177384769017,-0.16831373922969653,-0.20513871043428364,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11762565746940364,-0.01667134368107869,-0.06275120480741483,-0.16831269810906674,-0.20513020530342835,0.0,0.0,0.0,0.0
-0.06605018428603046,0.1176271493004389,-0.016590516468441285,-0.0627465025481327,-0.1682970115786941,-0.20506993364665596,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11767408186423482,-0.01656210190917843,-0.06272250866252582,-0.16828555357658362,-0.20505689037409414,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11767703631934524,-0.01653804088346287,-0.06271919196705467,-0.16825797999554498,-0.20505498346009793,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11774579265014377,-0.016530873872584995,-0.06270648062675116,-0.1682454930221385,-0.20504851997321405,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11775596425699736,-0.016522147009532223,-0.06270396326422252,-0.16823334453023472,-0.20504627697591832,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11777733714526405,-0.016520164570231168,-0.0627007407671071,-0.16820955502806803,-0.20504547543387597,0.0,0.0,0.0,0.0
-0.06605018428603046,0.11779940464338488,-0.01651478848841987,-0.0626819498811534,-0.16819132076729876,-0.2050378977952975,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11780533492952634,-0.01650998697841778,-0.06268114975644792,-0.16818887041500932,-0.20503736325906297,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11782326319660254,-0.016508953902920957,-0.06266847963010255,-0.1681875971676865,-0.2049875025316793,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11783449557459184,-0.016507285398855563,-0.06266111528833004,-0.16818403625111478,-0.2049777323307855,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11785034460546906,-0.01649510122178051,-0.06264052409231516,-0.16818346438300724,-0.20497689510868702,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11788502962327838,-0.016492629726347477,-0.0626311898351068,-0.16817585302807514,-0.20497178834160104,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11790776296508068,-0.01648564209655788,-0.06263022070861204,-0.16814217203883586,-0.20495144470324048,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11793743561973707,-0.016473413804316987,-0.0626273459512191,-0.16809652694890423,-0.20492527233617017,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11797277503924844,-0.016465572829100147,-0.06261215427967481,-0.16809116807426733,-0.204905542427836,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11798979002920287,-0.016463801058357583,-0.06260124132290965,-0.16808961806082362,-0.2048897448175802,0.0,0.0,0.0,0.0
-0.06602944339081937,0.11799136874895073,-0.016445635149911875,-0.06258888328644469,-0.16808613701540162,-0.20482091578139539,0.0,0.0,0.0,0.0
-0.06599160911436092,0.11799712378401903,-0.016438856921761894,-0.06257415513558444,-0.16807984262504067,-0.20481684536044226,0.0,0.0,0.0,0.0
-0.06599160911436092,0.11804046736861441,-0.01643140668978569,-0.06255639994136543,-0.1680498191441211,-0.20480833618155583,0.0,0.0,0.0,0.0
-0.06599160911436092,0.11806125190478281,-0.016406248315908416,-0.06254339335839594,-0.16799595904596307,-0.20480639634261388,0.0,0.0,0.0,0.0
-0.06599160911436092,0.11810004983967391,-0.016377611398383726,-0.06251310871379838,-0.16797376775682277,-0.2047869443190261,0.0,0.0,0.0,0.0
-0.06599160911436092,0.1181119795287479,-0.016370009875421587,-0.06251003598958547,-0.1679451893193986,-0.20474665695315405,0.0,0.0,0.0,0.0
-0.06599160911436092,0.11812108564873006,-0.01635029682672654,-0.06247560540501428,-0.16787952725784122,-0.20473303061591047,0.0,0.0,0.0,0.0
-0.06599160911436092,0.11813283909440565,-0.01629806575786452,-0.06247299847009993,-0.16787895496071148,-0.20473188525914532,0.0,0.0,0.0,0.0
-0.06599160911436092,0.11814338594311638,-0.016290112537634807,-0.06246670940875543,-0.16787246333138003,-0.20472634194815464,0.0,0.0,0.0,0.0
-0.06599160911436092,0.1181457334437117,-0.016290007799089273,-0.06245654026686627,-0.16786638014934596,-0.204693346758705,0.0,0.0,0.0,0.0
-0.06599160911436092,0.1181479025829019,-0.016231982527864466,-0.062414512151190614,-0.16783452508123967,-0.2046891989707771,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11815503218056923,-0.016226370695359968,-0.06240260356297715,-0.1678218777179802,-0.20468856693197293,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11816657897221933,-0.01621037144520022,-0.062398432715486674,-0.16779568951066137,-0.20464607465164447,0.0,0.0,0.0,0.0
-0.06597969281993306,0.1181702517574617,-0.01620299493880692,-0.062381626403977576,-0.167795170970118,-0.2046234313904563,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11820848209869347,-0.016163196894845598,-0.06237869230865948,-0.1677860488994293,-0.2045964780016245,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11822144533186246,-0.016154421281015262,-0.062321356508684304,-0.167769716492127,-0.2045763427512775,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11824751113019802,-0.016143179614145034,-0.0623134096750949,-0.16776855103432722,-0.20455510904704594,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11825875823968426,-0.016124923633670442,-0.06230449030162645,-0.1677631666132592,-0.20455126506741417,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11827979228058992,-0.016123346084505115,-0.062303027893193794,-0.1677532903110835,-0.20453872953469335,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11830763276186329,-0.01607057259563955,-0.06223249285845296,-0.16774748514718515,-0.20453041574454667,0.0,0.0,0.0,0.0
-0.06597969281993306,0.11833229907445104,-0.016049559247475226,-0.06220510467898497,-0.1677401970083898,-0.20448841326164496,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11833309851233875,-0.01604475170293465,-0.062198561855722395,-0.16772714007647313,-0.20447465455401037,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11833315558602198,-0.01601477488893148,-0.06218853639212372,-0.16772448580342184,-0.2044026014608025,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11835850498245057,-0.01599252924697451,-0.0621814625265346,-0.16771489234889447,-0.20436374333874285,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11837736576025164,-0.015980188036366645,-0.062167056864075185,-0.16770073852033496,-0.20435074354195454,0.0,0.0,0.0,0.0
-0.06595552860706548,0.118408985035342,-0.015949323376108954,-0.06214622199071735,-0.16764230807704814,-0.20430582486563476,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11847840287245312,-0.015899937111788137,-0.06212011827629827,-0.16762323155290265,-0.20428793889254843,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11849435851502707,-0.015883459202167667,-0.062111635693467775,-0.16760956757148018,-0.20424156605932176,0.0,0.0,0.0,0.0
-0.06595552860706548,0.1185078164090978,-0.015859213922983503,-0.0620898417017751,-0.16760708359983162,-0.2042036854058993,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11851627854105236,-0.015850594275393544,-0.06208248977838063,-0.16760135723211522,-0.20419742413821756,0.0,0.0,0.0,0.0
-0.06595552860706548,0.11851914324339934,-0.01584224066923194,-0.062070098253425306,-0.16759295388634596,-0.20418824338667335,0.0,0.0,0.0,0.0
-0.06593881907384015,0.1185481363910776,-0.015830088232072718,-0.06205296840151124,-0.1675588652234982,-0.2041774391495008,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11855403018160293,-0.015827907954395662,-0.06203618576404762,-0.16755208610069397,-0.20416390569978354,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11857279503937518,-0.01581798613203267,-0.06203475851858183,-0.16754519987263142,-0.20413981878917362,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11860354126525205,-0.015817928868746382,-0.06202817002500375,-0.1675306677109001,-0.2041364316903046,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11861412916521726,-0.01581032304079815,-0.06201381368643082,-0.1675259946281563,-0.20411810680500692,0.0,0.0,0.0,0.0
-0.06593881907384015,0.1186263196794918,-0.015809528323405708,-0.06199429062589215,-0.16752253329352632,-0.2041064540921471,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11863217268325635,-0.015787816410529707,-0.06199424181026674,-0.16746419363791692,-0.20410054774355532,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11863810591589197,-0.015719827835248085,-0.06199056685846604,-0.16746357048727256,-0.20409819146410202,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11864387510640947,-0.015705445292062026,-0.061907105012187554,-0.16746248883724033,-0.20409617276225897,0.0,0.0,0.0,0.0
-0.06593881907384015,0.11864987310872627,-0.01567419405893284,-0.06187344248193737,-0.16744801180086574,-0.20409339475835986,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11866052490658907,-0.01566806869831613,-0.06185837211936161,-0.16744645536857153,-0.20409244703558038,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11867688633771022,-0.015663809344246306,-0.06185566442881495,-0.16742079575600077,-0.2040876705309609,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11874961586094165,-0.015663687330849586,-0.061843342294480325,-0.16742076376893145,-0.20406632239908531,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11875599356841848,-0.01565472191578978,-0.061828001211040706,-0.16741269408063486,-0.20406100400533145,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11876576034516223,-0.015635640402899297,-0.061790177649329106,-0.1674100160231428,-0.2040562507780841,0.0,0.0,0.0,0.0
-0.06593378683706715,0.1187832698757747,-0.015572933045719368,-0.06178546368174126,-0.16739836116067683,-0.2040497380988834,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11883128891000144,-0.015559390947311345,-0.0617581542279486,-0.16728259997735725,-0.20404058555618051,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11885903755674856,-0.015539182000134402,-0.061728929939579485,-0.16725917613745755,-0.20403837687674153,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11888028294693949,-0.015517645262756695,-0.0617165366894461,-0.1672448088114892,-0.2040373778319169,0.0,0.0,0.0,0.0
-0.06593378683706715,0.11889568934282198,-0.015513296951487463,-0.061698304419365094,-0.16722825802648528,-0.20400694665939006,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11898313063825296,-0.015494074620411474,-0.061681053182501736,-0.16720138808588553,-0.20399014583158714,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11898616019386443,-0.015450859592007158,-0.06166440468936483,-0.16720075552797717,-0.20397046808892896,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11899015826060268,-0.015449786374647178,-0.061660110652346056,-0.1671721858558058,-0.20396924621533744,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11901343837514691,-0.015447253421229873,-0.06163789780620892,-0.1671626289613149,-0.2039592447251859,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11902083032149728,-0.015446866152722227,-0.06163083240132358,-0.1671330386086135,-0.203949405121673,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11902385534496787,-0.01542728914081413,-0.06162278942893296,-0.16706932064316402,-0.20394646048003023,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11902908507777435,-0.015418148021946264,-0.061619932107992346,-0.167055535422909,-0.20394367802722116,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11906544810366658,-0.015382763790702745,-0.061598513597668755,-0.16705104589500663,-0.20393906809727538,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11908691902237178,-0.015360682252909822,-0.061556261925876314,-0.16704590302901492,-0.20393000484759533,0.0,0.0,0.0,0.0
-0.06593345426841443,0.11911534605640851,-0.015349444749921833,-0.061545899179545366,-0.1670454345631811,-0.20391186176157772,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11912675708641217,-0.015320906067084411,-0.061475091541843045,-0.16701622781499056,-0.20390882992053252,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11920586632621705,-0.015317330548437138,-0.061463072720391435,-0.16698274441727753,-0.20388605821242245,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11922205209408218,-0.015304654939163038,-0.06145092433455654,-0.16698120998855345,-0.20386299253288054,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11923772266939961,-0.015275747257944103,-0.06143464007643688,-0.16698025649482473,-0.2038548970690167,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11925794741809018,-0.015238137794877697,-0.0614214748548082,-0.16697297421346954,-0.2037470574476808,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11930175844102209,-0.0152097253049541,-0.061416518513354675,-0.16695962715184154,-0.20369088874499042,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11933613918125417,-0.01519534152742423,-0.061412596258177916,-0.16694439092355914,-0.20369043829916378,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11934450887263003,-0.015166761474345784,-0.0613969916884801,-0.16694154779464795,-0.2036756083665038,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11934672871435253,-0.015166465272860311,-0.06139602325504771,-0.16694020495034292,-0.20366199068644936,0.0,0.0,0.0,0.0
-0.06593001401657375,0.11936602057616376,-0.015152110864824427,-0.06139108353330949,-0.16693884764145966,-0.20364841904140468,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11941186896884234,-0.015148915771768212,-0.061380561463017194,-0.16688608306275735,-0.20363756374437494,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11946323703071977,-0.015106317556370033,-0.06137240445684129,-0.1668607472693578,-0.20360196025123262,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11948636805173017,-0.015103287613430992,-0.06135456837292565,-0.16684398378131182,-0.2035563902630682,0.0,0.0,0.0,0.0
-0.06591250745943522,0.1194933551075736,-0.01509165709132082,-0.06132451591706653,-0.16682190680605613,-0.20354345817575295,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11951864217165964,-0.015084182137732488,-0.06130804377227456,-0.166821273091581,-0.20353586613419147,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11953246283813307,-0.015066979224414906,-0.06123466071099337,-0.16681399797219273,-0.2034979863331208,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11953672002301272,-0.015031410081093464,-0.061215805413692384,-0.16680994484405398,-0.20344560829662264,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11957630937225973,-0.014994137242652182,-0.06118188849448983,-0.16679745971016136,-0.20341370813112797,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11957662581723101,-0.014990538022832003,-0.061157736463866325,-0.1667892048218375,-0.2033727103696007,0.0,0.0,0.0,0.0
-0.06591250745943522,0.11962324960286698,-0.014965180723559181,-0.06113980618612403,-0.16678066561891738,-0.20336609521909524,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11962411278634758,-0.014963581693824965,-0.0611126245349943,-0.16674590579576642,-0.20328419563099623,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11963496239386838,-0.014960806125904912,-0.061074301059202266,-0.16674382553210929,-0.20328036949179615,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11964597531000909,-0.014917305794849386,-0.06103555706902523,-0.16672255945966757,-0.20326631797387024,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11966050279366859,-0.014875027635328678,-0.0610024651419738,-0.16668507692081697,-0.20325421839380928,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11969343114202606,-0.014866031360921414,-0.060981685507323455,-0.16667579010348885,-0.2032532919917642,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11969916175061475,-0.014847519916946566,-0.060965513607777584,-0.16667418163466263,-0.2032103607405144,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11972963418166385,-0.01483041130242982,-0.06095681686227018,-0.16666656800893662,-0.20320850735303814,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11977932983517484,-0.014819370619305116,-0.060943696573593824,-0.16662328763963052,-0.2031857082780054,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11979115309550355,-0.01480390154803438,-0.06091946715990638,-0.1666195746858157,-0.20316911763544632,0.0,0.0,0.0,0.0
-0.06590987820884331,0.11981111970761142,-0.014792127934830795,-0.060883790242108424,-0.16661256192402688,-0.2030705918580274,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11982864536990132,-0.014791023765964341,-0.060858910850007095,-0.1666059505051438,-0.20303528325372094,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11983077922402274,-0.01478334217856273,-0.06085827528899967,-0.16659168035499214,-0.2030340375229413,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11985302972785711,-0.014756494526507537,-0.06082952567295543,-0.1665708056196061,-0.2030183159529079,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11988557376931759,-0.014742357881924007,-0.06082217239209577,-0.16652603195492088,-0.20301749918286768,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11992684509493641,-0.014737487996985968,-0.06078458922573118,-0.16647945312717413,-0.2030127948791788,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11996826457465952,-0.01472812145185203,-0.06077195730490523,-0.16647174458049802,-0.20299745292542598,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11996963593893951,-0.014722890257205417,-0.06076482538086235,-0.16641788687322415,-0.20298031486141754,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11997517015091443,-0.014721860441660963,-0.06075301325100884,-0.1664034364648052,-0.2029760434281128,0.0,0.0,0.0,0.0
-0.06589713827457652,0.11998947144385054,-0.014686511390797696,-0.060725000363661394,-0.1663936414362219,-0.2029500413947123,0.0,0.0,0.0,0.0
-0.06589713827457652,0.12000419627741368,-0.014672885819485094,-0.060714889072240805,-0.16638843567510395,-0.2029491574162308,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12001028162430825,-0.014670346735167929,-0.06071381678491247,-0.16637817396488697,-0.20291651231018237,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12002301641103037,-0.014652101613606158,-0.06066849147055149,-0.1663774403923947,-0.2028952179845789,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12003305324596168,-0.014647627272122586,-0.06065648417504694,-0.16635364252274015,-0.20286068189225664,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12006028665128794,-0.014632275694775512,-0.060646527855339784,-0.16633588712677985,-0.20284667869163558,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12007272409988559,-0.014613845337014797,-0.060600537681973356,-0.16630944181752907,-0.2028051729281851,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12007957166618168,-0.014580415423047702,-0.060586379687272415,-0.16628222136137538,-0.2027837028919113,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12008847537309587,-0.014561962615947052,-0.06052639404117282,-0.16626433077999594,-0.20277697158290212,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12014048927253121,-0.014555561604126148,-0.06052206795326194,-0.16625335075604122,-0.2026931843896339,0.0,0.0,0.0,0.0
-0.06589252110650681,0.12015333204852136,-0.014522781926128183,-0.060446861203921204,-0.16621682196236437,-0.2026364927591422,0.0,0.0,0.0,0.0
-0.06589252110650681,0.1201849763293402,-0.014511912679238105,-0.06036349898082893,-0.16620003753418705,-0.20263516862601066,0.0,0.0,0.0,0.0
-0.06588231326255009,0.1201878291032641,-0.014508724319882059,-0.06034153271282401,-0.16619454349722,-0.20262087812882998,0.0,0.0,0.0,0.0
-0.06588231326255009,0.12019898928003883,-0.014507125960518542,-0.060317873647817426,-0.1661806648019098,-0.2025839176854008,0.0,0.0,0.0,0.0
-0.06588231326255009,0.12020398586801545,-0.01449956841661939,-0.0603136848283404,-0.16616833824200658,-0.20254868818888075,0.0,0.0,0.0,0.0
-0.06588231326255009,0.12021266099900325,-0.014492500251969593,-0.06029308933281454,-0.16614783939213315,-0.2025101805761735,0.0,0.0,0.0,0.0
-0.06588231326255009,0.120228444337819,-0.014450676228471923,-0.0602848080036438,-0.16614435468967528,-0.20250668151194703,0.0,0.0,0.0,0.0
-0.06588231326255009,0.12022935901639369,-0.014423138177997683,-0.0602677630987537,-0.1661238110479056,-0.2024807973656272,0.0,0.0,0.0,0.0
-0.06588231326255009,0.12026506867839429,-0.014377764297542882,-0.06025453438194925,-0.16611462493830656,-0.20246722842602533,0.0,0.0,0.0,0.0
-0.06588231326255009,0.12027118619379741,-0.014373694776144561,-0.060253074125596155,-0.16609354418817793,-0.20246409878741176,0.0,0.0,0.0,0.0
-0.06588231326255009,0.1202902955119209,-0.014287287055265635,-0.0602515532765982,-0.1660841285114345,-0.20245615608876644,0.0,0.0,0.0,0.0
-0.06588231326255009,0.12029054597468371,-0.014172406825914067,-0.06020364939961297,-0.16607198764040845,-0.20242620260962216,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12031058398959309,-0.01414666413332024,-0.0601916325791467,-0.1660514879844674,-0.2023981379779095,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12031305020461769,-0.014136219790713268,-0.06017952589964046,-0.1660208916777298,-0.2023855962886857,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12031670555667325,-0.014113401629483612,-0.0601754558271609,-0.16597667117913303,-0.20238452985282057,0.0,0.0,0.0,0.0
-0.06587487687224958,0.1203167699940185,-0.014077542001952197,-0.06016349320855674,-0.1659701571161179,-0.2023825997068266,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12034643190314517,-0.014007538236575941,-0.06015845323891289,-0.16594715042465152,-0.20237668946056842,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12036364816962966,-0.013976142856296593,-0.060124960566062376,-0.16592811312069744,-0.2023447574812339,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12040203220371562,-0.013975619143613695,-0.060110871337948776,-0.16592606805316548,-0.2022796470768795,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12041079491175301,-0.013969430049813714,-0.06010509625008176,-0.16589938042068772,-0.20227363659242403,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12045247105275121,-0.01394092848031126,-0.06007376495749071,-0.1658776616292504,-0.20224224626900356,0.0,0.0,0.0,0.0
-0.06587487687224958,0.12047836514288672,-0.013902921833529853,-0.06006019188098602,-0.1658231497694734,-0.202192712203556,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12049109322420165,-0.013901076746350546,-0.06002141443853852,-0.16581585355989206,-0.20218555092210136,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12049396198452597,-0.013864511292486696,-0.060021210795623274,-0.16575279878779373,-0.20217599462467037,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12051048596248663,-0.01385304216619441,-0.05999738924566779,-0.16571297743939337,-0.20217219577095358,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12056746967180154,-0.013823939208524438,-0.05997187720298712,-0.16569571589292945,-0.20211552709843755,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12057102184256137,-0.01379488367226446,-0.05994541016364016,-0.1656772478757477,-0.20208166427276492,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12060034296668756,-0.01376736691148297,-0.059943085032948186,-0.16566656814105968,-0.20206823730809495,0.0,0.0,0.0,0.0
-0.06586166751445621,0.1206113493264978,-0.013765541306267767,-0.05994061628103198,-0.16562601788092896,-0.20204800221385674,0.0,0.0,0.0,0.0
-0.06586166751445621,0.1206208919353388,-0.013762666469322707,-0.05990516316564258,-0.16560801241930273,-0.20200772647192178,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12065129087127698,-0.013744161665904727,-0.05988710644109827,-0.16559680276061545,-0.20199901923718774,0.0,0.0,0.0,0.0
-0.06586166751445621,0.12065235110569562,-0.013736871425951558,-0.05984860374583426,-0.1655904712601779,-0.20198454193681792,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12065374020351476,-0.013683811958480317,-0.05983837685824155,-0.16554723755979717,-0.20194916538498303,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12066475621249824,-0.013683700860465888,-0.05981648624692379,-0.16553564458096767,-0.2019396977492016,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12068573737628367,-0.0136738482018794,-0.05981379103815856,-0.16551973613424367,-0.20193944763576016,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12072185730920774,-0.013656049247219054,-0.05980844870214856,-0.16547951288613078,-0.2019350122920615,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12075282829001246,-0.013654105537442314,-0.059804899705544534,-0.16547078907330076,-0.20192917862161708,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12081989217183993,-0.013647979882462495,-0.059782925231830125,-0.165455636018094,-0.20192148956364697,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12083025496211701,-0.013598823619930759,-0.05975198423653508,-0.16545094400784308,-0.20191821573782787,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12083075027378058,-0.013593942466288552,-0.05974557081995428,-0.16544782809851327,-0.20186288537015173,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12083691815959678,-0.013564886908976233,-0.05971419291256171,-0.16537996390764137,-0.2018444483008291,0.0,0.0,0.0,0.0
-0.06585751837662306,0.12084155096193092,-0.013562929131638958,-0.059710489676728394,-0.1653644404698103,-0.20182268964071706,0.0,0.0,0.0,0.0
