,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
12990,776700,RIIG.L^A14,2001-08-10,2001-08-09, Resources;,Malaysian Resources, Malaysian Resources; Malaysian;,Malaysian Resources Malaysian,2023-04-04 11:50:27.338581,Yes
12991,783308,RIIG.L^A14,2001-09-14,2001-09-13, Resources;,Enex Resources delays IPO NEWS DIGEST, IPO  Enex Resources; Australian;,IPO Enex Resources Australian,2023-04-04 11:50:33.338670,No
12992,816452,RIIG.L^A14,2002-03-07,2002-03-06, Resources;,Moving places BNB Resources, BNB Resources;,BNB Resources,2023-04-04 11:50:44.941768,Yes
12993,858073,RIIG.L^A14,2002-10-15,2002-10-14, Resources;,31% Celtic Resources fall on Aim debut, Celtic Resources; Irish Stock Exchange; Resources Investment Trust;,Celtic Resources Irish Stock Exchange Resources Investment Trust,2023-04-04 11:50:50.945773,No
12994,869619,RIIG.L^A14,2002-12-10,2002-12-09, Resources;,Titanium project for WMC Resources, Southern Mining Corporation; WMC Resources; Southern Mining; Industrial Development Corporation; WMC; Johannesburg Stock Exchange;,Southern Mining Corporation WMC Resources Southern Mining Industrial Development Corporation WMC Johannesburg Stock Exchange,2023-04-04 11:50:57.029096,No
12995,872938,RIIG.L^A14,2002-12-31,2002-12-30, Resources;,Moving places Equitable Resources, Equitable Resources; US;,Equitable Resources US,2023-04-04 11:51:17.718912,Yes
12996,919606,RIIG.L^A14,2003-09-08,2003-09-07, Resources;,Aim-bound Archipelago Resources to revive Indonesian gold project NEW ISSUES:, Archipelago Resources; Bristol & London; BMWs;,Archipelago Resources Bristol London BMWs,2023-04-04 11:51:23.745893,No
12997,936825,RIIG.L^A14,2003-12-01,2003-11-30, Resources;,China Resources mulls Singapore Reit NEWS DIGEST, China Resources; Peoples Telephone; Securities and Futures Commission;,China Resources Peoples Telephone Securities and Futures Commission,2023-04-04 11:51:29.788004,No
12998,970218,RIIG.L^A14,2004-05-27,2004-05-26, Resources;,WMC Resources looks at Olympic expansion MINING:, WMC Resources; Australian Bureau of Agricultural and Resource Economics;,WMC Resources Australian Bureau of Agricultural and Resource Economics,2023-04-04 11:51:40.967260,Yes
12999,981865,RIIG.L^A14,2004-07-26,2004-07-25, Resources;,PNM Resources in Dollars 1bn power buy NEWS DIGEST, PNM Resources; TNP Enterprises; Southwestern US; PNM; TNP; Bank of America; Goldman Sachs advised TNP.;,PNM Resources TNP Enterprises Southwestern US PNM TNP Bank of America Goldman Sachs advised TNP,2023-04-04 11:51:46.981437,No
13000,1003945,RIIG.L^A14,2004-12-09,2004-12-08, Resources;,Acquisition lift for ATH Resources SMALL CAP BRIEFING, ATH Resources; UK; ATH;,ATH Resources UK ATH,2023-04-04 11:51:53.010323,No
13001,1020152,RIIG.L^A14,2005-03-31,2005-03-30, Resources;,And finally... GTL Resources, GTL Resources;,GTL Resources,2023-04-04 11:51:58.974448,No
13002,1036782,RIIG.L^A14,2005-07-19,2005-07-18, Resources;,Titanium Resources to open Sierra Leone mines, Titanium Resources; European Union; Consolidated Rutile; Alcoa World Alumina;,Titanium Resources European Union Consolidated Rutile Alcoa World Alumina,2023-04-04 11:52:05.023518,No
13003,1041321,RIIG.L^A14,2005-08-22,2005-08-21, Resources;,Titanium Resources close to debut NEW ISSUES, Titanium Resources;,Titanium Resources,2023-04-04 11:52:10.965080,No
13004,1043182,RIIG.L^A14,2005-09-05,2005-09-04, Resources;,"London Edition  5

Zambezi Resources in nickel spin NEW ISSUES", Zambezi Resources; WH Ireland;,Zambezi Resources WH Ireland,2023-04-04 11:52:16.913034,No
13005,1083611,RIIG.L^A14,2006-05-26,2006-05-25, Resources;,Deal close inRBG Resources case NEWS DIGEST, RBG Resources; Coopers & Lybrand; High Court;,RBG Resources Coopers Lybrand High Court,2023-04-04 11:52:22.936566,No
13006,1100785,RIIG.L^A14,2006-09-28,2006-09-27, Resources;,And finally . . . Melrose Resources, Melrose Resources;,Melrose Resources,2023-04-04 11:52:28.861220,No
13007,1151785,RIIG.L^A14,2007-09-19,2007-09-18, Resources;,Celtic Resources receives approach, Celtic Resources;,Celtic Resources,2023-04-04 11:52:34.799424,No
13008,1188489,RIIG.L^A14,2008-03-27,2008-03-26, Resources;,Oriel Resources agrees takeover by Russia's Mechel, London-listed Oriel Resources;,London listed Oriel Resources,2023-04-04 11:52:46.193682,Yes
13009,1328157,RIIG.L^A14,2010-11-02,2010-11-01, Resources;,Exco Resources chief executive in $4.4bn buy-out move, Exco Resources; 16.4; US; Goldman Sachs;,Exco Resources US Goldman Sachs,2023-04-04 11:52:52.155585,No
13010,1348044,RIIG.L^A14,2011-04-07,2011-04-06, Resources;,Vallar poised to raise stake in Bumi Resources, Bumi Resources; Berau Coal Energy; Indonesia's Environment Ministry; Bakrie Group;,Bumi Resources Berau Coal Energy Indonesia s Environment Ministry Bakrie Group,2023-04-04 11:53:21.013971,Yes
13011,1366330,RIIG.L^A14,2011-09-08,2011-09-07, Resources;,Resources fuel Sydney gains with Aquila climbing 6.7%, FTSE Asia-Pacific; US; Aquila Resources; National Australia Bank; NBNK Investments; Macquarie Group; Nikkei; Bank; Swiss National Bank; Honda Motor; Credit Suisse; Mitsui; OSK Lines; Hyundai Motor; Hyundai;,FTSE Asia Pacific US Aquila Resources National Australia Bank NBNK Investments Macquarie Group Nikkei Bank Swiss National Bank Honda Motor Credit Suisse Mitsui OSK Lines Hyundai Motor Hyundai,2023-04-04 11:53:32.270115,Yes
13012,1370883,RIIG.L^A14,2011-10-12,2011-10-11, Resources;,US money managers slide on woes at Franklin Resources, Barclays Capital; Nasdaq Composite; US; Sprint Nextel; FBR Capital; Mosaic Company; Credit Suisse;,Barclays Capital Nasdaq Composite US Sprint Nextel FBR Capital Mosaic Company Credit Suisse,2023-04-04 11:53:38.251892,No
