,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
5510,753193,CPI.L,2001-04-18,2001-04-17, Capita;,COMPANIES & FINANCE UK: Capita set to announce series of contract wins, IT; BAA; Haringey Education Authority; United Utilities; Volvo; Companies House;,IT BAA Haringey Education Authority United Utilities Volvo Companies House,2023-03-30 17:46:18.603116,No
5511,763049,CPI.L,2001-06-05,2001-06-04, Capita;,Capita upgrades sales forecast, UK; 16-19; Capita;,UK Capita,2023-03-30 17:46:30.816311,Yes
5512,806732,CPI.L,2002-01-16,2002-01-15, Capita;,Spotlight on Capita's IT system security GOVERNMENT CONTRACTOR:, BBC; Department for Education and;,BBC Department for Education and,2023-03-30 17:46:42.628012,Yes
5513,839394,CPI.L,2002-07-05,2002-07-04, Capita;,Capita to spell out its accounting, Salomon Smith Barney; Dutch Foundation; Corporate Information; Harcourt;,Salomon Smith Barney Dutch Foundation Corporate Information Harcourt,2023-03-30 17:46:54.919824,Yes
5514,1092564,CPI.L,2006-07-28,2006-07-27, Capita;,Capita doubles operating role PEOPLE, Capita;,Capita,2023-03-30 17:47:10.041138,Yes
5515,1295665,CPI.L,2010-02-26,2010-02-25, Capita;,Capita salessuffer the general election blues, Criminal Records Bureau;,Criminal Records Bureau,2023-03-30 17:47:22.254030,Yes
5516,1330634,CPI.L,2010-11-19,2010-11-18, Capita;,Capita admits to spending cuts pain, Group; UK; Criminal Records Bureau; Cabinet Office;,Group UK Criminal Records Bureau Cabinet Office,2023-03-30 17:47:28.661845,No
5517,1374788,CPI.L,2011-11-10,2011-11-09, Capita;,Capita slides after pension deal fades, Capita; Tata Consultancy Services of India; Friends Life; Tate;,Capita Tata Consultancy Services of India Friends Life Tate,2023-03-30 17:47:41.070385,Yes
5518,1374815,CPI.L,2011-11-10,2011-11-09, Capita;,Capita takes a fall after missing out on Friends Life pensions deal, Capita; Tata Consultancy Services of India; TCS; UK; Friends Life; Aviva; Tate; FTSE; US; Premier; Foods; Westhouse Holdings;,Capita Tata Consultancy Services of India TCS UK Friends Life Aviva Tate FTSE US Premier Foods Westhouse Holdings,2023-03-30 17:47:47.720116,No
5519,1385776,CPI.L,2012-02-15,2012-02-14, Capita;,Capita cheers the ranks with army contract and shining performance, Capital.; RBC; UK; Royal Bank; Lloyds Banking Group; US; Vedanta Resources; BAE Systems; Misys; UBS; Energy;,Capital RBC UK Royal Bank Lloyds Banking Group US Vedanta Resources BAE Systems Misys UBS Energy,2023-03-30 17:47:59.841420,Yes
