,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
8053,708638,IMI.L,2000-09-05,2000-09-04, IMI;,COMPANIES & FINANCE: UK: IMI's joint venture cure for ailing shares, US;,US,2023-03-31 17:41:33.949699,Yes
8054,732302,IMI.L,2001-01-05,2001-01-04, IMI;,SHORTS: Surprise as IMI abandons old guard, IMI;,IMI,2023-03-31 17:41:40.084030,No
8055,732366,IMI.L,2001-01-05,2001-01-04, IMI;,COMPANIES & FINANCE UK: IMI abandons old guard in surprise move, SG Securities; IMI;,SG Securities IMI,2023-03-31 17:41:46.109320,No
8056,733651,IMI.L,2001-01-12,2001-01-11, IMI;,COMPANIES & FINANCE UK: IMI buys in Sweden NEWS DIGEST, IMI; Fairey Group;,IMI Fairey Group,2023-03-31 17:41:52.103854,No
8057,769314,IMI.L,2001-07-04,2001-07-03, IMI;,IMI warning on slowdown in US and Germany, US; IMI;,US IMI,2023-03-31 17:42:03.497594,Yes
8058,782772,IMI.L,2001-09-11,2001-09-10, IMI;,IMI puts Polypipe sale in pipeline, IMI;,IMI,2023-03-31 17:42:09.493018,No
8059,782857,IMI.L,2001-09-11,2001-09-10, IMI;,"IMI puts Polypipe disposal in pipeline ENGINEERING GROUP PLANS TO CONCENTRATE ON
SMALLER NUMBER OF CORE ACTIVITIES:", Merrill Lynch; IMI; Old; Mutual Securities;,Merrill Lynch IMI Old Mutual Securities,2023-03-31 17:42:15.512184,No
8060,795277,IMI.L,2001-11-12,2001-11-11, IMI;,"Surveys TRN1

Exuberant wheeling and dealing remoulds the financial landscape: BANKING by Fred
Kapner: Sanpaolo IMI, formed by the merger of rival banks based in Turin and
Rome, is negotiating an acquisition that it hopes will transform it into Italy's
second-largest baning group", JP Morgan Chase and Goldman Sachs; IMI; Oxford; Bank of International Settlements; Bank; Treasury;,JP Morgan Chase and Goldman Sachs IMI Oxford Bank of International Settlements Bank Treasury,2023-03-31 17:42:21.620754,No
8061,802556,IMI.L,2001-12-19,2001-12-18, IMI;,IMI core units hurt by post-September 11 fears, US; IMI;,US IMI,2023-03-31 17:42:27.601673,No
8062,817419,IMI.L,2002-03-12,2002-03-11, IMI;,"IMI sells Eley Hawk cartridges arm ENGINEERING GROUP TAKES A MORE VIGOROUS
APPROACH TO ASSET MANAGEMENT BUT 'SLAYS A SACRED COW':", IMI;,IMI,2023-03-31 17:42:41.713670,Yes
8063,836681,IMI.L,2002-06-21,2002-06-20, IMI;,IMI finds gold in ice-cold rainbow fizz, US; IMI; Old Mutual Securities;,US IMI Old Mutual Securities,2023-03-31 17:42:47.767026,No
8064,842662,IMI.L,2002-07-23,2002-07-22, IMI;,IMI sells copper fittings arm NEWS DIGEST, IMI;,IMI,2023-03-31 17:42:53.989752,No
8065,859419,IMI.L,2002-10-22,2002-10-21, IMI;,McDonald to lead IMI M&A PEOPLE, IMI; Deutsche Bank; Deutsche; US;,IMI Deutsche Bank Deutsche US,2023-03-31 17:43:05.554391,Yes
8066,871562,IMI.L,2002-12-19,2002-12-18, IMI;,Robots setback costs IMI Pounds 31m, IMI; US;,IMI US,2023-03-31 17:43:12.178751,No
8067,885814,IMI.L,2003-03-11,2003-03-10, IMI;,IMI eyes purchases after debt progress, IMI; Salomon Smith Barney;,IMI Salomon Smith Barney,2023-03-31 17:43:18.389030,No
8068,919364,IMI.L,2003-09-09,2003-09-08, IMI;,Beer pump points to IMI's drive towards innovation ENGINEERING:, IMI; Arden Securities;,IMI Arden Securities,2023-03-31 17:43:24.579751,No
8069,925780,IMI.L,2003-10-09,2003-10-08, IMI;,IMI enters retail display field with Pounds 47m Artform deal, IMI; DCI; US;,IMI DCI US,2023-03-31 17:43:31.052658,No
8070,948403,IMI.L,2004-02-04,2004-02-03, IMI;,"Lamb chops and changes to engineer a recovery at IMI: Peter Marsh andJonathan
Guthrie look at the chief executive's efforts to refocus the company", UK; Arden Partners; IMI;,UK Arden Partners IMI,2023-03-31 17:43:42.526952,Yes
8071,955030,IMI.L,2004-03-09,2004-03-08, IMI;,IMI looks to China, China  IMI; Economic;,China IMI Economic,2023-03-31 17:43:48.780699,No
8072,955055,IMI.L,2004-03-09,2004-03-08, IMI;,Reshaped IMI looking to step up expansion drive in China ENGINEERING:, IMI;,IMI,2023-03-31 17:43:55.143032,No
8073,977188,IMI.L,2004-07-01,2004-06-30, IMI;,IMI expects 10% lift despite exchange rates ENGINEERING:, IMI; Fluid Automation Systems; FAS; UK; McDonald's;,IMI Fluid Automation Systems FAS UK McDonald s,2023-03-31 17:44:03.071117,No
8074,988794,IMI.L,2004-09-07,2004-09-06, IMI;,US taste for iced-tea helps IMI rise 14% ENGINEERING:, US; McDonald's; Arden Partners; IMI;,US McDonald s Arden Partners IMI,2023-03-31 17:44:09.399913,No
8075,1002091,IMI.L,2004-11-30,2004-11-29, IMI;,Allen finds spice in 40 years at IMI CLAY HARRIS - MUDLARK, Imperial Metal Industries; Imperial Chemical Industries; University of Liverpool; IMI; ICI; London Stock Exchange; Du Pont; FT; Spice Girls;,Imperial Metal Industries Imperial Chemical Industries University of Liverpool IMI ICI London Stock Exchange Du Pont FT Spice Girls,2023-03-31 17:44:21.093360,Yes
8076,1012297,IMI.L,2005-02-10,2005-02-09, IMI;,IMI pays Pounds 18M for Syron Engineering NEWS DIGEST, US; Syron; Engineering and Manufacturing; IMI;,US Syron Engineering and Manufacturing IMI,2023-03-31 17:44:27.468430,No
8077,1016637,IMI.L,2005-03-08,2005-03-07, IMI;,Approaches for Polypipe spur IMI disposal, IMI; Arden Partners;,IMI Arden Partners,2023-03-31 17:44:33.796476,No
8078,1070525,IMI.L,2006-03-03,2006-03-02, IMI;,And finally . . . IMI, Abbott Mead Vickers; WPP Group; IMI;,Abbott Mead Vickers WPP Group IMI,2023-03-31 17:44:40.117470,No
8079,1071036,IMI.L,2006-03-07,2006-03-06, IMI;,IMI spends Pounds 120m to purchase valve maker INDUSTRIAL ENGINEERING, IMI; Alchemy Investment Plan; Arden Partners; European Commission;,IMI Alchemy Investment Plan Arden Partners European Commission,2023-03-31 17:44:46.390391,No
8080,1097232,IMI.L,2006-09-05,2006-09-04, IMI;,IMI takes on debt to fund acquisition plan INDUSTRIAL ENGINEERING, Birmingham-based; US; European Commission; Energy; IMI; Arden Partners;,Birmingham based US European Commission Energy IMI Arden Partners,2023-03-31 17:44:52.655453,No
8081,1115972,IMI.L,2007-01-16,2007-01-15, IMI;,And finally . . . IMI, IMI;,IMI,2023-03-31 17:44:58.873216,No
