,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
9845,736593,MSY.L^F12,2001-01-26,2001-01-25, Misys;,"COMPANIES & FINANCE UK: Misys claims strong growth in IT spending SOFTWARE &
COMPUTER SERVICES:", US; IT;,US IT,2023-04-03 18:18:30.185304,Yes
9846,767663,MSY.L^F12,2001-06-26,2001-06-25, Misys;,Misys strengthens hand in US, US  Misys; UK; US;,US Misys UK US,2023-04-03 18:18:44.739828,Yes
9847,787518,MSY.L^F12,2001-10-04,2001-10-03, Misys;,Misys shares leap 35%, US;,US,2023-04-03 18:19:03.027667,Yes
9848,855567,MSY.L^F12,2002-10-02,2002-10-01, Misys;,Misys sees effects of downturn, US; Barclays;,US Barclays,2023-04-03 18:19:14.873468,Yes
9849,968276,MSY.L^F12,2004-05-17,2004-05-16, Misys;,Cottam for Misys communications PEOPLE, Cable; Barclays Group; Coopers & Lybrand; London Business School; Misys;,Cable Barclays Group Coopers Lybrand London Business School Misys,2023-04-03 18:19:21.135853,No
9850,1101813,MSY.L^F12,2006-10-04,2006-10-03, Misys;,"Sweet words at Misys as talks collapse The breakdown of takeover efforts has
left the group's chairman having to pacify its largest shareholders, writes Tom
Braithwaite", US; Cavendish Asset Management; Investec.;,US Cavendish Asset Management Investec,2023-04-03 18:19:27.358185,No
9851,1107098,MSY.L^F12,2006-11-08,2006-11-07, Misys;,Misys shares excited by news of recommended offer for Per-Se LONDON," Misys; US; McKesson Corporation; Yell Group; Yellow Pages; Associated British Foods; BT Group; Investec Securities; Experian Group; Tata Steel; Numis Securities; ABN Amro; Standard; HBOS; Henderson Group; Altima Group; 600,000; MFI Furniture Group; UBS; Singapore Investment Corporation; Restaurant Group; Lloyds;",Misys US McKesson Corporation Yell Group Yellow Pages Associated British Foods BT Group Investec Securities Experian Group Tata Steel Numis Securities ABN Amro Standard HBOS Henderson Group Altima Group MFI Furniture Group UBS Singapore Investment Corporation Restaurant Group Lloyds,2023-04-03 18:19:33.879654,No
9852,1116931,MSY.L^F12,2007-01-19,2007-01-18, Misys;,Executive shake-up at Misys after poor results, IBM; Credit Suisse;,IBM Credit Suisse,2023-04-03 18:19:40.070659,No
9853,1124583,MSY.L^F12,2007-03-09,2007-03-08, Misys;,"Misys, Spirent and SMG are case studies LOMBARD - Andrew Hill", Mr Lawrie; US; Investors Management;,Mr Lawrie US Investors Management,2023-04-03 18:19:51.185542,Yes
9854,1160533,MSY.L^F12,2007-10-31,2007-10-30, Misys;,Misys deal with HCL targets Indianbanking market, IT; HCL; IBM;,IT HCL IBM,2023-04-03 18:20:02.521090,Yes
9855,1176688,MSY.L^F12,2008-01-25,2008-01-24, Misys;,Misys overhaul beginsto show results, Treasury; Capital Markets;,Treasury Capital Markets,2023-04-03 18:20:15.052150,Yes
9856,1187361,MSY.L^F12,2008-03-19,2008-03-18, Misys;,Misys spins out healthcare into Allscripts deal, US rival Allscripts Healthcare; US; UK; Healthcare Solutions; Allscripts; Misys; Arbuthnot Securities; ValueAct Capital;,US rival Allscripts Healthcare US UK Healthcare Solutions Allscripts Misys Arbuthnot Securities ValueAct Capital,2023-04-03 18:20:26.417654,Yes
9857,1188305,MSY.L^F12,2008-03-25,2008-03-24, Misys;,Investors remain sceptical about Misys venture, Arbuthnot Securities; 175p; US; Credit Suisse; Landsbanki Securities;,Arbuthnot Securities p US Credit Suisse Landsbanki Securities,2023-04-03 18:20:32.747865,No
9858,1203191,MSY.L^F12,2008-06-19,2008-06-18, Misys;,Global strategy pays off for Misys, TCM; US;,TCM US,2023-04-03 18:20:44.114744,Yes
9859,1227911,MSY.L^F12,2008-11-17,2008-11-16, Misys;,Misys chief bets on US health shake-up, UK; US; Brothers; HSBC; Bank; Royal Bank; US bank; Piper Jaffray; Investec.;,UK US Brothers HSBC Bank Royal Bank US bank Piper Jaffray Investec,2023-04-03 18:20:55.551833,Yes
9860,1257754,MSY.L^F12,2009-05-28,2009-05-27, Misys;,Misys puts new finance in place for Allscripts, US; UK; Barclays; Royal Bank; Capital Partners;,US UK Barclays Royal Bank Capital Partners,2023-04-03 18:21:06.849177,Yes
9861,1319993,MSY.L^F12,2010-09-07,2010-09-06, Misys;,Misys shareholders face wait for $1.2bn pay-out, US; IRS; UK; 312p-360p;,US IRS UK p p,2023-04-03 18:21:13.068418,No
9862,1357550,MSY.L^F12,2011-06-23,2011-06-22, Misys;,US group revealed as Misys suitor, US; Bank of America Merrill Lynch; Deutsche Bank; Barclays Capital; Fidelity National Information Services; UK Post Office; Fidelity National Financial;,US Bank of America Merrill Lynch Deutsche Bank Barclays Capital Fidelity National Information Services UK Post Office Fidelity National Financial,2023-04-03 18:21:24.416829,Yes
9863,1362987,MSY.L^F12,2011-08-05,2011-08-04, Misys;,Misys half-turned, Fidelity National Information Services; Oracle; Fidelity;,Fidelity National Information Services Oracle Fidelity,2023-04-03 18:21:43.265450,Yes
9864,1384822,MSY.L^F12,2012-02-08,2012-02-07, Misys;,Misys and Temenos agree £2bn deal terms, HQ; Misys; Oracle; CFO; London Stock Exchange; Schroders Investment Management; Fidelity; Standard Life; Fidelity National Information Services;,HQ Misys Oracle CFO London Stock Exchange Schroders Investment Management Fidelity Standard Life Fidelity National Information Services,2023-04-03 18:21:49.389065,No
9865,1386493,MSY.L^F12,2012-02-21,2012-02-20, Misys;,Buy-out group in £1.2bn rival Misys offer, US; Vista Equity Partners; Fidelity National Information Services; Computer Sciences Corporation.; Misys; Fidelity;,US Vista Equity Partners Fidelity National Information Services Computer Sciences Corporation Misys Fidelity,2023-04-03 18:22:00.700377,Yes
9866,1388639,MSY.L^F12,2012-03-09,2012-03-08, Misys;,Misys shareholder boosts sale prospects, ValueAct Capital Partners; Vista Equity Partners; US; Kondor; Investec.; Fidelity National Information Services; Computer Sciences Corporation; Fidelity; UK;,ValueAct Capital Partners Vista Equity Partners US Kondor Investec Fidelity National Information Services Computer Sciences Corporation Fidelity UK,2023-04-03 18:22:12.024129,Yes
