,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
15253,716080,TLW.L,2000-10-11,2000-10-10, Tullow Oil;,COMPANIES & FINANCE UK: Tullow package price trimmed NEWS DIGEST, Tullow Oil; BP Amoco;,Tullow Oil BP Amoco,2023-04-05 20:03:09.618049,No
15254,781547,TLW.L,2001-09-05,2001-09-04, Tullow;,Acquisition of North Sea fields buoys Tullow, BP Amoco; Tullow Oil; BP; European Commission; Arco; ADR; Chevron; Texaco; UK; 117p;,BP Amoco Tullow Oil BP European Commission Arco ADR Chevron Texaco UK p,2023-04-05 20:03:15.614801,No
15255,965832,TLW.L,2004-05-05,2004-05-04, Tullow;,Tullow pays Pounds 320m for Energy Africa, Energy Africa; Petroleum Investment Limited; Energy;,Energy Africa Petroleum Investment Limited Energy,2023-04-05 20:03:21.713255,No
15256,989684,TLW.L,2004-09-14,2004-09-13, Tullow Oil;,Tullow chief warns of gas shortages this winter, UK; Energy Africa; Tullow Oil;,UK Energy Africa Tullow Oil,2023-04-05 20:03:32.841826,Yes
15257,1068318,TLW.L,2006-02-17,2006-02-16, Tullow Oil;,And finally . . . Tullow Oil, Tullow Oil;,Tullow Oil,2023-04-05 20:03:38.808190,No
15258,1068318,TLW.L,2006-02-17,2006-02-16, Tullow Oil;,And finally . . . Tullow Oil, Tullow Oil;,Tullow Oil,2023-04-05 20:03:44.766504,No
15259,1074913,TLW.L,2006-03-30,2006-03-29, Tullow Oil;,Record gas prices boost Tullow Oil NEWS DIGEST, Tullow Oil;,Tullow Oil,2023-04-05 20:03:50.741844,No
15260,1074913,TLW.L,2006-03-30,2006-03-29, Tullow Oil;,Record gas prices boost Tullow Oil NEWS DIGEST, Tullow Oil;,Tullow Oil,2023-04-05 20:03:56.730563,No
15261,1089585,TLW.L,2006-07-06,2006-07-05, Tullow Oil;,UK AND IRELAND: Tullow peaks on lift in production levels OIL & GAS, Tullow Oil; Energy Africa;,Tullow Oil Energy Africa,2023-04-05 20:04:02.691326,No
15262,1126365,TLW.L,2007-03-22,2007-03-21, Tullow Oil;,UK AND IRELAND: Gas revenues growth lifts Tullow NEWS DIGEST, Tullow Oil;,Tullow Oil,2023-04-05 20:04:13.907649,Yes
15263,1128890,TLW.L,2007-04-10,2007-04-09, Tullow Oil;,"Ugandan prospects excite Tullow The oil exploration and production group has a
long and proud record in Africa, writes Toby Shelley", Tullow Oil; Tullow Engineering; Energy Africa; Hardman Resources;,Tullow Oil Tullow Engineering Energy Africa Hardman Resources,2023-04-05 20:04:19.915918,No
15264,1139990,TLW.L,2007-06-21,2007-06-20, Tullow;,Merrill adds M&A prospects to the mix fuelling Tullow, Merrill Lynch; Merrill; Heritage Oil.; Royal Ascot; Bank of England; Vedanta Resources; Goldman Sachs; Man Group; Lloyds; TSB; Societe Generale; Standard Life; Standard; Credit Suisse; CSR; Apple; Oil; Dubai Energy; Wood Group;,Merrill Lynch Merrill Heritage Oil Royal Ascot Bank of England Vedanta Resources Goldman Sachs Man Group Lloyds TSB Societe Generale Standard Life Standard Credit Suisse CSR Apple Oil Dubai Energy Wood Group,2023-04-05 20:04:31.207363,Yes
15265,1148407,TLW.L,2007-08-24,2007-08-23, Tullow Oil;,Drilling report sends Tullow higher, Tullow Oil;,Tullow Oil,2023-04-05 20:04:42.574146,Yes
15266,1152423,TLW.L,2007-09-24,2007-09-23, Tullow Oil;,Tullow's African adventure pays off, Tullow Oil; Energy;,Tullow Oil Energy,2023-04-05 20:04:53.627808,Yes
15267,1186234,TLW.L,2008-03-13,2008-03-12, Tullow Oil;,"Tullow thrives, but remember: there may be blood", Tullow Oil; Hardman Resources;,Tullow Oil Hardman Resources,2023-04-05 20:05:13.298946,Yes
15268,1201940,TLW.L,2008-06-11,2008-06-10, Tullow;,Tullow sells majority stake in Hewett Unit, £210m; Tullow Oil; Hewett Unit; UK; Oriel Securities; Mahogany-2; Hardman Resources; CMS;,m Tullow Oil Hewett Unit UK Oriel Securities Mahogany Hardman Resources CMS,2023-04-05 20:05:19.319877,No
15269,1206639,TLW.L,2008-07-10,2008-07-09, Tullow Oil;,Tullow to spend more on African oil and gas assets, Tullow Oil; FTSE;,Tullow Oil FTSE,2023-04-05 20:05:25.320456,No
15270,1213569,TLW.L,2008-08-28,2008-08-27, Tullow;,Record earnings add to Tullow's Ugandan boost, UK; BP;,UK BP,2023-04-05 20:05:36.640633,Yes
15271,1223220,TLW.L,2008-10-22,2008-10-21, Tullow;,Tullow Oil closes in on large deposit at Lake Albert, Tullow Oil; Heritage Oil; Tullow; Heritage; KBC Peel Hunt; SAS;,Tullow Oil Heritage Oil Tullow Heritage KBC Peel Hunt SAS,2023-04-05 20:05:42.643961,No
15272,1223220,TLW.L,2008-10-22,2008-10-21, Tullow;,Tullow Oil closes in on large deposit at Lake Albert, Tullow Oil; Heritage Oil; Tullow; Heritage; KBC Peel Hunt; SAS;,Tullow Oil Heritage Oil Tullow Heritage KBC Peel Hunt SAS,2023-04-05 20:05:48.656042,No
15273,1233065,TLW.L,2008-12-17,2008-12-16, Tullow Oil;,Gusher for Tullow and Heritage Oil, Heritage Oil and Tullow Oil; Heritage; National Oil Company-type;,Heritage Oil and Tullow Oil Heritage National Oil Company type,2023-04-05 20:05:54.747487,No
15274,1233094,TLW.L,2008-12-17,2008-12-16, Tullow Oil;,Heritage and Tullow upbeat, Heritage Oil and Tullow Oil; Heritage;,Heritage Oil and Tullow Oil Heritage,2023-04-05 20:06:00.741448,No
15275,1236780,TLW.L,2009-01-16,2009-01-15, Tullow Oil;,Tullow Oil's well of fortune runs deep, Tullow Oil; Heritage Oil; Heritage; RBC Capital Markets; Shell;,Tullow Oil Heritage Oil Heritage RBC Capital Markets Shell,2023-04-05 20:06:11.966240,Yes
15276,1236780,TLW.L,2009-01-16,2009-01-15, Tullow Oil;,Tullow Oil's well of fortune runs deep, Tullow Oil; Heritage Oil; Heritage; RBC Capital Markets; Shell;,Tullow Oil Heritage Oil Heritage RBC Capital Markets Shell,2023-04-05 20:06:23.117455,Yes
15277,1237956,TLW.L,2009-01-22,2009-01-21, Tullow Oil;,Tullow placing raises concerns, Tullow Oil; UK; IT; 66.9m;,Tullow Oil UK IT m,2023-04-05 20:06:34.290035,Yes
15278,1245574,TLW.L,2009-03-10,2009-03-09, Tullow;,Tullow completes $2bn refinancing, Royal Bank; Lloyds Banking; BNP Paribas; World Bank; Evolution Securities;,Royal Bank Lloyds Banking BNP Paribas World Bank Evolution Securities,2023-04-05 20:06:45.455144,Yes
15279,1245971,TLW.L,2009-03-12,2009-03-11, Tullow;,Tullow to make Ghana oil fields a priority, Capital;,Capital,2023-04-05 20:07:02.166376,Yes
15280,1284145,TLW.L,2009-12-02,2009-12-01, Tullow Oil;,Tullow eyes Heritage assets sale, Heritage Oil; Heritage; Royal Bank; Tullow Oil; Chevron; US; UK;,Heritage Oil Heritage Royal Bank Tullow Oil Chevron US UK,2023-04-05 20:07:13.404685,Yes
15281,1284241,TLW.L,2009-12-02,2009-12-01, Tullow Oil;,Tullow has 30 days to scupper Heritage sale, Heritage Oil; Heritage; Royal Bank; Tullow Oil; Chevron; US; UK;,Heritage Oil Heritage Royal Bank Tullow Oil Chevron US UK,2023-04-05 20:07:24.854495,Yes
15282,1289931,TLW.L,2010-01-18,2010-01-17, Tullow;,Tullow snatches oil deal from Eni, Tullow Oil; Heritage Oil; UK; Heritage;,Tullow Oil Heritage Oil UK Heritage,2023-04-05 20:07:41.872763,Yes
15283,1290047,TLW.L,2010-01-19,2010-01-18, Tullow;,Tullow Oil advances deeper into African complexity, Heritage Oil; BP;,Heritage Oil BP,2023-04-05 20:07:53.272329,Yes
15284,1290047,TLW.L,2010-01-19,2010-01-18, Tullow;,Tullow Oil advances deeper into African complexity, Heritage Oil; BP;,Heritage Oil BP,2023-04-05 20:08:04.613416,Yes
15285,1290493,TLW.L,2010-01-22,2010-01-21, Tullow Oil;,Uganda's support for Eni is blow for Tullow, Heritage; Energy; Tullow Oil; Heritage Oil; Heritage's;,Heritage Energy Tullow Oil Heritage Oil Heritage s,2023-04-05 20:08:15.967289,Yes
15286,1290525,TLW.L,2010-01-22,2010-01-21, Tullow Oil;,Setback for Tullow over Uganda oil, Heritage; Tullow Oil; Heritage Oil; Heritage's;,Heritage Tullow Oil Heritage Oil Heritage s,2023-04-05 20:08:27.136958,Yes
15287,1290555,TLW.L,2010-01-22,2010-01-21, Tullow Oil;,Uganda oil setback for Tullow, Heritage; Tullow Oil; Heritage Oil; Heritage's;,Heritage Tullow Oil Heritage Oil Heritage s,2023-04-05 20:11:22.539987,Yes
15288,1290621,TLW.L,2010-01-22,2010-01-21, Tullow Oil;,Setback for Tullow as Uganda backs original Eni deal, Heritage; Tullow Oil; Heritage Oil; Heritage's;,Heritage Tullow Oil Heritage Oil Heritage s,2023-04-05 20:11:34.007438,Yes
