,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
5913,724656,EIGE.L,2000-11-22,2000-11-21, Enterprise Inns;,SHORTS: Profits rise 40% at Enterprise Inns, Enterprise Inns  Enterprise Inns;,Enterprise Inns Enterprise Inns,2023-03-30 19:42:40.568020,No
5914,932100,EIGE.L,2003-11-07,2003-11-06, Enterprise Inns;,Enterprise Inns appoints Harding PEOPLE, Coventry Building Society; Enterprise Inns;,Coventry Building Society Enterprise Inns,2023-03-30 19:42:46.663054,No
5915,997949,EIGE.L,2004-11-04,2004-11-03, Enterprise Inns;,And finally... Enterprise Inns, Enterprise Inns;,Enterprise Inns,2023-03-30 19:42:52.713775,No
5916,1164947,EIGE.L,2007-11-21,2007-11-20, Enterprise Inns;,Enterprise Inns still considering restructuring of activities, HM Revenue & Customs.; Enterprise Inns; Pub Association;,HM Revenue Customs Enterprise Inns Pub Association,2023-03-30 19:42:58.800740,No
5917,1172195,EIGE.L,2008-01-04,2008-01-03, Enterprise Inns;,Investors check out of Enterprise Inns amid debt worries, Enterprise Inns; Blue Oar Securities; DSG International; BP; Royal Dutch Shell; Vedanta Resources; Merrill Lynch; Merrill; Man Group;,Enterprise Inns Blue Oar Securities DSG International BP Royal Dutch Shell Vedanta Resources Merrill Lynch Merrill Man Group,2023-03-30 19:43:05.000270,No
5918,1175342,EIGE.L,2008-01-18,2008-01-17, Enterprise Inns;,Enterprise Inns predicts more gloom for pubs, Enterprise Inns; UK; HM Revenue & Customs;,Enterprise Inns UK HM Revenue Customs,2023-03-30 19:43:16.800729,Yes
5919,1213577,EIGE.L,2008-08-28,2008-08-27, Enterprise Inns;,Enterprise Inns faces prospect of Footsie relegation, Enterprise Inns; US Labor Day; Deutsche Bank; BT Group; Dubai International Capital; BT; Yellow Pages; Goldman Sachs; Trinity Mirror; Paddy Power; Network Power; Shanks Group; UK; High Rise Capital Management; International Personal Finance;,Enterprise Inns US Labor Day Deutsche Bank BT Group Dubai International Capital BT Yellow Pages Goldman Sachs Trinity Mirror Paddy Power Network Power Shanks Group UK High Rise Capital Management International Personal Finance,2023-03-30 19:43:23.172907,No
5920,1314912,EIGE.L,2010-07-21,2010-07-20, Enterprise Inns;,Enterprise Inns stems trading decline, Enterprise Inns;,Enterprise Inns,2023-03-30 19:43:34.828755,Yes
5921,1522891,EIGE.L,2015-11-18,2015-11-17, Enterprise Inns;,Enterprise Inns: a few more rounds to go, Enterprise Inns;,Enterprise Inns,2023-03-30 19:43:47.316587,Yes
