,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
6318,1353193,GLEN.L,2011-05-19,2011-05-18, Glencore;,Glencore priced at 530p to aid strong debut, UK   Glencore; UK; Standard Life; Fidelity; Credit Suisse; Morgan Stanley;,UK Glencore UK Standard Life Fidelity Credit Suisse Morgan Stanley,2023-03-31 10:27:08.050517,Yes
6319,1355256,GLEN.L,2011-06-03,2011-06-02, Glencore;,Glencore aims to win over detractors, Fidelity; Capital Group;; Legal; Invesco Asset Management; Noble Group; Credit Suisse; Morgan Stanley; European Investment Bank; UK;,Fidelity Capital Group Legal Invesco Asset Management Noble Group Credit Suisse Morgan Stanley European Investment Bank UK,2023-03-31 10:27:19.927579,Yes
6320,1356513,GLEN.L,2011-06-15,2011-06-14, Glencore;,Glencorefindsinvestorshard to please, Analysts; ENRC; Deutsche Bank; RBC Capital Markets; See Markets;,Analysts ENRC Deutsche Bank RBC Capital Markets See Markets,2023-03-31 10:27:26.370801,No
6321,1368886,GLEN.L,2011-09-26,2011-09-25, Glencore;,Glencore's cotton trading dreams suffer setback, Noble Group; ICE Futures US; Dreyfus; Commodity Futures Trading Commission; US; CFTC;,Noble Group ICE Futures US Dreyfus Commodity Futures Trading Commission US CFTC,2023-03-31 10:27:38.058225,Yes
6322,1371100,GLEN.L,2011-10-13,2011-10-12, Glencore;,Bumi/Glencore, London Stock Exchange; Bakrie Group; Credit Suisse; Katanga Mining;,London Stock Exchange Bakrie Group Credit Suisse Katanga Mining,2023-03-31 10:27:49.522936,Yes
6323,1384419,GLEN.L,2012-02-03,2012-02-02, Glencore;,Glencore and Xstrata would be 'unique' model, BHP; JPMorgan Asset Management; Democratic Republic;,BHP JPMorgan Asset Management Democratic Republic,2023-03-31 10:28:01.206123,Yes
6324,1384942,GLEN.L,2012-02-08,2012-02-07, Glencore;,Glencore Xstrata merger threatened, Standard Life; UK; 16.5; Financial Times; Integrated;,Standard Life UK Financial Times Integrated,2023-03-31 10:28:07.516445,No
6325,1384944,GLEN.L,2012-02-08,2012-02-07, Glencore;,Glencore/Xstrata, Standard Life;,Standard Life,2023-03-31 10:28:19.327362,Yes
6326,1396532,GLEN.L,2012-05-17,2012-05-16, Glencore International;,Xstrata slips lower as the chances of better Glencore bid diminish, Glencore International; MSCI; Energy; Credit Suisse; BG Group; Arden Partners;,Glencore International MSCI Energy Credit Suisse BG Group Arden Partners,2023-03-31 10:28:25.860803,No
6327,1397492,GLEN.L,2012-05-23,2012-05-22, Glencore;,Glencore tightens grip on Congo copper mine, High Grade Minerals; Global Witness;,High Grade Minerals Global Witness,2023-03-31 10:28:37.343812,Yes
6328,1402399,GLEN.L,2012-07-05,2012-07-04, Glencore;,Inner circle to decide if Glencore will sweeten offer, Financial Times; First Reserve;,Financial Times First Reserve,2023-03-31 10:28:57.422270,Yes
6329,1408117,GLEN.L,2012-08-29,2012-08-28, Glencore;,Norway fund opposes Glencore's Xstrata deal, Bank Investment Management; 16.5;,Bank Investment Management,2023-03-31 10:29:10.827618,Yes
