,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
8111,950313,INTUP.L,2004-02-13,2004-02-12, Liberty International;,"Property chief's parting shot lands on Treasury's doorstep: Donald Gordon, who
steps down as Liberty International's chairman next year, says the new stamp
duty land tax is unreasonable. Many agree but realise the loopholes will be
closed", Liberty International; UK Treasury; Treasury; British Property Federation;,Liberty International UK Treasury Treasury British Property Federation,2023-03-31 17:49:39.743020,No
8112,968500,INTUP.L,2004-05-18,2004-05-17, Liberty International;,Liberty International boosts its board PEOPLE, Liberty International; Cable; Prudential;,Liberty International Cable Prudential,2023-03-31 17:49:45.777052,No
8113,1012090,INTUP.L,2005-02-08,2005-02-07, Liberty International;,And finally... Liberty International, Liberty International; Land Securities;,Liberty International Land Securities,2023-03-31 17:49:51.828243,No
