,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
2464,770023,BNZL.L,2001-07-06,2001-07-05, Bunzl;,Bunzl to buy bag unit from BPI NEWS DIGEST, BPI  Bunzl; British Polythene Industries;,BPI Bunzl British Polythene Industries,2023-03-29 23:26:49.884858,No
2465,793964,BNZL.L,2001-11-06,2001-11-05, Bunzl;,Bunzl acquires WA Blyth NEWS DIGEST, WA Blyth  Bunzl; WA Blyth; US;,WA Blyth Bunzl WA Blyth US,2023-03-29 23:26:55.875038,No
2466,952046,BNZL.L,2004-02-24,2004-02-23, Bunzl;,Bunzl in good position to fund bid for Autobar SUPPORT SERVICES:, Kuwait Investment Office; UK;,Kuwait Investment Office UK,2023-03-29 23:27:01.891449,No
2467,987774,BNZL.L,2004-09-01,2004-08-31, Bunzl;,Not so boring Bunzl LOMBARD, US;,US,2023-03-29 23:27:18.158896,Yes
2468,987833,BNZL.L,2004-09-01,2004-08-31, Bunzl;,Bunzl inconvenienced by stateside bakeries trend, US; TSN; US .;,US TSN US,2023-03-29 23:27:29.912662,Yes
2469,1096651,BNZL.L,2006-08-30,2006-08-29, Bunzl;,'Dependable' Bunzl delivers again SUPPORT SERVICES, Morgan; United American Sales; Oriel Securities;,Morgan United American Sales Oriel Securities,2023-03-29 23:27:41.003604,Yes
2470,1149065,BNZL.L,2007-08-29,2007-08-28, Bunzl;,Bunzl profits hindered by weak dollar, US; UK;,US UK,2023-03-29 23:27:56.259329,Yes
2471,1210573,BNZL.L,2008-08-04,2008-08-03, Bunzl;,Acquisitions and a growing product range is Bunzl's recipe for success, Panmure Gordon; UK; US; Goodyear;,Panmure Gordon UK US Goodyear,2023-03-29 23:28:02.392783,No
2472,1319301,BNZL.L,2010-09-01,2010-08-31, Bunzl;,Bunzl lifts dividend and eyes expansion, UK; Group;,UK Group,2023-03-29 23:28:18.485950,Yes
2473,1365502,BNZL.L,2011-08-31,2011-08-30, Bunzl;,Bunzl shares leap as profits rise, CVC Capital Partners;,CVC Capital Partners,2023-03-29 23:28:30.053549,Yes
