,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
13161,983070,RNK.L,2004-08-02,2004-08-01, Rank Group;,And finally... Rank Group, Rank Group; ICI;,Rank Group ICI,2023-04-04 12:20:18.910383,No
13162,1061292,RNK.L,2006-01-04,2006-01-03, Rank Group;,Rank Group LEX COLUMN, Rank Group; UK;,Rank Group UK,2023-04-04 12:20:30.625035,Yes
13163,1179755,RNK.L,2008-02-08,2008-02-07, Rank Group;,Rank Group comes up trumps despite Footsie carnage, Rank Group; Evolution Securities; BT Group; UK; Deutsche Bank; Centrica; US; IT;,Rank Group Evolution Securities BT Group UK Deutsche Bank Centrica US IT,2023-04-04 12:20:36.629806,No
