,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
13164,740859,RR.L,2001-02-14,2001-02-13, Rolls-Royce;,NATIONAL NEWS: Rolls-Royce gets Pounds 250m loan from government, Airbus; European Union; US; General Electric and Pratt & Whitney; European Commission; Department of Trade and Industry; Singapore Airlines; Virgin Atlantic; International Lease Finance Corporation; East Midlands Development Agency;,Airbus European Union US General Electric and Pratt Whitney European Commission Department of Trade and Industry Singapore Airlines Virgin Atlantic International Lease Finance Corporation East Midlands Development Agency,2023-04-04 12:20:42.756748,No
13165,756460,RR.L,2001-05-02,2001-05-01, Rolls-Royce;,"Surveys ITH1

SURVEY - FT-IT: Lift-off via desktop simulation: ENGINE RESEARCH: JOINT STRIKE
FIGHTER: Advanced software helps keep Rolls-Royce in the forefront of thrust
vectoring technology", Royal Air Force; Joint Strike Fighter; US; JSF; Lockheed Martin; Pratt; Royal Navy; Boeing; CFD; Sun; Cambridge University's Whittle Laboratory; Parametric Technology; IT; Pratt & Whitney;,Royal Air Force Joint Strike Fighter US JSF Lockheed Martin Pratt Royal Navy Boeing CFD Sun Cambridge University s Whittle Laboratory Parametric Technology IT Pratt Whitney,2023-04-04 12:20:48.826194,No
13166,789465,RR.L,2001-10-15,2001-10-14, Rolls-Royce;,"Rolls-Royce expected to announce it will shed 4,000 jobs AEROSPACE:", GE Aircraft Engines and Pratt & Whitney; Airbus; UBS Warburg; Boeing; GE; Pratt; Merrill Lynch;,GE Aircraft Engines and Pratt Whitney Airbus UBS Warburg Boeing GE Pratt Merrill Lynch,2023-04-04 12:21:00.320050,Yes
13167,792763,RR.L,2001-10-31,2001-10-30, Rolls-Royce;,Rolls-Royce loan given go-ahead NEWS DIGEST, European Commission; UK; Airbus; Commission; Rolls-Royce;,European Commission UK Airbus Commission Rolls Royce,2023-04-04 12:21:11.574145,Yes
13168,829320,RR.L,2002-05-14,2002-05-13, Rolls-Royce;,Ex-Rolls-Royce chief to Sigma PEOPLE, Jensen Motors; Rolls-Royce; Volkswagen;,Jensen Motors Rolls Royce Volkswagen,2023-04-04 12:21:17.560855,No
13169,931893,RR.L,2003-11-06,2003-11-05, Rolls-Royce;,Rolls-Royce and unions reach pension deal, Rolls-Royce; US; UK;,Rolls Royce US UK,2023-04-04 12:21:28.778537,Yes
13170,940535,RR.L,2003-12-17,2003-12-16, Rolls-Royce;,"Rolls-Royce managers breathe easy as it rides out the storm: AEROSPACE: With the
threat of industrial action lifted, the dark clouds that have been hanging over
the group since Septem", US; UBS; GE; Rolls Royce; Pratt & Whitney;,US UBS GE Rolls Royce Pratt Whitney,2023-04-04 12:21:40.044959,Yes
13171,960557,RR.L,2004-04-05,2004-04-04, Rolls-Royce;,"Who will power Boeing's new 7E7?: Rolls-Royce, GE and Pratt & Whitney all await
word on who will supply the US aircraft maker's new passenger jet, by Mark Odell", US; GE Aircraft Engines; General Electric; Pratt; United Technologies; UK; Boeing; Airbus; Pratt & Whitney; UTC; GE; US Air Force; Singapore Airlines;,US GE Aircraft Engines General Electric Pratt United Technologies UK Boeing Airbus Pratt Whitney UTC GE US Air Force Singapore Airlines,2023-04-04 12:21:51.416681,Yes
13172,970439,RR.L,2004-05-27,2004-05-26, Rolls-Royce;,Rolls-Royce chief steps down unexpectedly AUTOMOTIVE:, Rolls-Royce Motor Cars; Volkswagen; BMW; Rolls-Royce; Vickers; VW; Goodwood; Audi;,Rolls Royce Motor Cars Volkswagen BMW Rolls Royce Vickers VW Goodwood Audi,2023-04-04 12:22:04.214569,Yes
13173,994487,RR.L,2004-10-14,2004-10-13, Rolls-Royce;,Rolls-Royce wins Nippon selection over arch-rival, UK; General Electric; US; All Nippon Airways; Rolls-Royce; General Electric GENX; GE; Pratt; ANA; MHI; Boeing; Airbus; European Union;,UK General Electric US All Nippon Airways Rolls Royce General Electric GENX GE Pratt ANA MHI Boeing Airbus European Union,2023-04-04 12:22:10.562541,No
13174,1007281,RR.L,2005-01-10,2005-01-09, Rolls Royce;,And finally... Rolls Royce, Rolls Royce; Financial Times;,Rolls Royce Financial Times,2023-04-04 12:22:16.887739,No
13175,1044579,RR.L,2005-09-14,2005-09-13, Rolls-Royce;,"London Edition  1

Test engineers end Rolls-Royce strike", Rolls-Royce; Bristol; Bristol -; UK;,Rolls Royce Bristol Bristol UK,2023-04-04 12:22:23.126968,No
