,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
5424,748618,COB.L,2001-03-23,2001-03-22, Cobham;,"COMPANIES & FINANCE UK: Cobham sees firm prospects for growth DEFENCE GROUP IN
THE RUNNING TO WIN SUBSTANTIAL AEROSPACE PROJECTS:", National Jet Systems; BAE Systems; Royal Air Force; Airbus; Boeing; US Joint Strike Fighter; Pentagon; Lockheed Martin; Joint Strike Fighter; UK; US;,National Jet Systems BAE Systems Royal Air Force Airbus Boeing US Joint Strike Fighter Pentagon Lockheed Martin Joint Strike Fighter UK US,2023-03-30 17:28:44.554544,Yes
5425,819580,COB.L,2002-03-22,2002-03-21, Cobham;,Cobham dips despite diversification, Boeing; US Air Force;,Boeing US Air Force,2023-03-30 17:28:50.595188,No
5426,831160,COB.L,2002-05-22,2002-05-21, Cobham;,"How to defend a niche: INTERVIEW ALLAN COOK: Cobham's chief executive tells
Alexandra Harney how the group is determined to protect its margins in markets
increasingly dominated by those able to offer complete solutions:", Boeing; US; Salomon Smith Barney; BAE Systems; Airbus; UK; Hughes Aircraft;,Boeing US Salomon Smith Barney BAE Systems Airbus UK Hughes Aircraft,2023-03-30 17:28:56.795176,No
5427,852748,COB.L,2002-09-18,2002-09-17, Cobham;,Cobham flies in with strong first half, US; BAE Systems;,US BAE Systems,2023-03-30 17:29:08.573728,Yes
5428,915907,COB.L,2003-08-19,2003-08-18, Cobham;,Cobham prepares Westwind for sale, Philips; UK;,Philips UK,2023-03-30 17:29:14.607281,No
5429,934008,COB.L,2003-11-17,2003-11-16, Cobham;,UK: Cobham in Dollars 200m Boeing contract AEROSPACE & DEFENCE:, Boeing; US Air Force; Pentagon; Lockheed Martin; SDB; US; Smiths Industries; Airbus; Royal Air Force; Strategic Tanker Aircraft;,Boeing US Air Force Pentagon Lockheed Martin SDB US Smiths Industries Airbus Royal Air Force Strategic Tanker Aircraft,2023-03-30 17:29:20.885955,No
5430,960909,COB.L,2004-04-07,2004-04-06, Cobham;,Cobham makes Dollars 48m acquisition, DTC Communications; DTC; US;,DTC Communications DTC US,2023-03-30 17:29:32.780242,Yes
5431,1050879,COB.L,2005-10-25,2005-10-24, Cobham;,"Cobham gets in shape for its new trajectory James Boxell explains why it was
necessary to overhaul the aerospace and defence group's antiquated corporate
structure", Merrill Lynch; Deutsche Bank; US; Chelton;,Merrill Lynch Deutsche Bank US Chelton,2023-03-30 17:29:38.922363,No
5432,1150693,COB.L,2007-09-12,2007-09-11, Cobham;,Restructuring takes its toll at Cobham, US; US Special Forces'; Precision Antennas; US-based Patriot Antennas; Cobham;,US US Special Forces Precision Antennas US based Patriot Antennas Cobham,2023-03-30 17:29:50.494125,Yes
5433,1174754,COB.L,2008-01-17,2008-01-16, Cobham;,Sparta meets Cobham's US 'sweet spot', US; BAE Systems; Royal Navy;,US BAE Systems Royal Navy,2023-03-30 17:29:56.572791,No
5434,1185278,COB.L,2008-03-07,2008-03-06, Cobham;,Cobham to seek targets following 13% gain, US; Northrop Grumman; US Air Force;,US Northrop Grumman US Air Force,2023-03-30 17:30:08.927285,Yes
5435,1343371,COB.L,2011-03-04,2011-03-03, Cobham;,Cobham gets lift from jet refuelling contracts, Airbus; United; US air; US;,Airbus United US air US,2023-03-30 17:30:21.111775,Yes
5436,1386342,COB.L,2012-02-20,2012-02-19, Cobham;,Billy Cobham, Junior Gill;,Junior Gill,2023-03-30 17:30:33.049671,Yes
5437,1557622,COB.L,2017-01-12,2017-01-11, Cobham;,Cobham: procyclical prang, US;,US,2023-03-30 17:30:52.030230,Yes
5438,1560065,COB.L,2017-02-17,2017-02-16, Cobham;,Cobham: ditching ballast, UK; US;,UK US,2023-03-30 17:31:11.213197,Yes
5439,1562038,COB.L,2017-03-03,2017-03-02, Cobham;,Cobham's flying circus needs a glide path for debt - and no fire sales, US Air Force;,US Air Force,2023-03-30 17:31:25.108595,Yes
