,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
8865,776403,LOG.L^H12,2001-08-08,2001-08-07, Logica;,"Logica moves to dispel rumours about performance SOFTWARE & COMPUTER SERVICES
GROUP PREDICTS FULL-YEAR FIGURES IN LINE WITH EXPECTATIONS AT ABOUT Pounds 150M:", Goldman Sachs; PDV;,Goldman Sachs PDV,2023-04-03 13:55:08.973384,No
8866,936291,LOG.L^H12,2003-11-27,2003-11-26, Logica;,LogicaCMG has eye on senior index, Sage Group; IT; ABN Amro; TD Waterhouse;,Sage Group IT ABN Amro TD Waterhouse,2023-04-03 13:55:14.957299,No
8867,994147,LOG.L^H12,2004-10-12,2004-10-11, Logica;,"Two households - both alike in dignity: LEADERSHIP INTERVIEW MARTIN READ, CHIEF
EXECUTIVE, LogicaCMG: The man who orchestrated a difficult merger between IT
rivals is inspired by Shakespeare and hates e-mail, writes Alison Maitland:", Mr; Read; Oxford; Guinness; Teather; CMG;,Mr Read Oxford Guinness Teather CMG,2023-04-03 13:55:26.138010,Yes
8868,1042675,LOG.L^H12,2005-09-01,2005-08-31, Logica;,LogicaCMG THE LEX COLUMN:, IT; Logica;,IT Logica,2023-04-03 13:55:37.878616,Yes
8869,1182419,LOG.L^H12,2008-02-25,2008-02-24, Logica;,Logica pushes for control of Portugal IT offshoot, IT; EDP; Telecom Products;,IT EDP Telecom Products,2023-04-03 13:55:50.095591,Yes
8870,1212137,LOG.L^H12,2008-08-15,2008-08-14, Logica;,Signs of green shoots at Logica, IT; US;,IT US,2023-04-03 13:56:07.611413,Yes
8871,1243345,LOG.L^H12,2009-02-26,2009-02-25, Logica;,Logica benefits from clients' drive to cut costs, Logica; UK;,Logica UK,2023-04-03 13:56:19.589601,Yes
8872,1247314,LOG.L^H12,2009-03-20,2009-03-19, Logica;,Busy Logica makes light of 'rose-tinted' charge, IT; Goldman Sachs; FTSE All-Share; BT; Global Services; BT Global Services; Exane BNP.; Logica;,IT Goldman Sachs FTSE All Share BT Global Services BT Global Services Exane BNP Logica,2023-04-03 13:56:31.088014,Yes
8873,1342200,LOG.L^H12,2011-02-24,2011-02-23, Logica;,Logica chief predicts boost for revenue and margins, UK;,UK,2023-04-03 13:56:58.301130,Yes
8874,1379402,LOG.L^H12,2011-12-15,2011-12-14, Logica;,Eurozone bites into Logica, Group;,Group,2023-04-03 13:57:04.612220,No
8875,1386802,LOG.L^H12,2012-02-23,2012-02-22, Logica;,Logica gives investors some relief, Investec.; Financial Times; US;,Investec Financial Times US,2023-04-03 13:57:10.955686,No
8876,1398710,LOG.L^H12,2012-06-01,2012-05-31, CGI Group;,Logica falls in behind £1.7bn bid from CGI, CGI Group; 105p; US; Vista Equity Partners; UK; CGI of Montreal; Panmure Gordon; Dell; IBM; Canadian; IT; Deutsche Bank; Bank of America Merrill Lynch; Goldman Sachs advised CGI.;,CGI Group p US Vista Equity Partners UK CGI of Montreal Panmure Gordon Dell IBM Canadian IT Deutsche Bank Bank of America Merrill Lynch Goldman Sachs advised CGI,2023-04-03 13:57:17.243727,No
