,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
1779,724180,BG.L^B16,2000-11-20,2000-11-19, BG Group;,SHORTS: BG Group lives with takeover talk, BG Group;,BG Group,2023-03-29 21:21:34.586408,Yes
1780,780264,BG.L^B16,2001-08-29,2001-08-28, BG Group;,FT Global 500 BG Group, BG Group;,BG Group,2023-03-29 21:21:46.554576,Yes
1781,819425,BG.L^B16,2002-03-21,2002-03-20, British Gas;,British Gas in drive for more women engineers RECRUITMENT:, British Gas; Institute of;,British Gas Institute of,2023-03-29 21:21:52.765833,No
1782,843440,BG.L^B16,2002-07-26,2002-07-25, BG Group;,BG Group hit hard by North Sea oil tax rise, BG Group; UK; BP; Royal Dutch/Shell; European; BG;,BG Group UK BP Royal Dutch Shell European BG,2023-03-29 21:21:59.484058,No
1783,854015,BG.L^B16,2002-09-25,2002-09-24, BG Group;,MOVING PLACES BG Group, BG Group;,BG Group,2023-03-29 21:22:11.579110,Yes
1784,865130,BG.L^B16,2002-11-19,2002-11-18, BG Group;,BG Group wins approval for gas scheme in Italy, BG Group; Energy;,BG Group Energy,2023-03-29 21:22:17.752020,No
1785,886471,BG.L^B16,2003-03-14,2003-03-13, BG Group;,BG Group, BG Group;,BG Group,2023-03-29 21:22:29.718462,Yes
1786,893367,BG.L^B16,2003-04-17,2003-04-16, British Gas;,"British Gas fined for rules abuse ENERGY DIRECT DEBIT CUSTOMERS WERE UNABLE TO
SWITCH SUPPLIERS:", British Gas; 2m; Atlantic Electric;,British Gas m Atlantic Electric,2023-03-29 21:22:36.011207,No
1787,950821,BG.L^B16,2004-02-17,2004-02-16, BG Group;,BG Group THE LEX COLUMN:, BG Group; El Paso Oil and Gas Canada; BG; European;,BG Group El Paso Oil and Gas Canada BG European,2023-03-29 21:22:42.292431,No
1788,950823,BG.L^B16,2004-02-17,2004-02-16, BG Group;,BG Group buys Canadian oil and gas operation, BG Group;,BG Group,2023-03-29 21:22:48.481482,No
1789,958399,BG.L^B16,2004-03-26,2004-03-25, BG Group;,"Reticent Sir Robert refuses to conform: The chairman of BG Group, who is no fan
of the cult of personality in company bosses, will not allow himself to be put
into a box on issues such as the Higgs recommendations on corporate governance", BG Group; Shell;,BG Group Shell,2023-03-29 21:23:00.451408,Yes
