,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
6687,765286,HAYS.L,2001-06-14,2001-06-13, Hays;,"Cole resigns from profits-hit Hays: Company says it lost confidence in managing
director", Mr Cole;,Mr Cole,2023-03-31 11:25:00.704225,No
6688,879933,HAYS.L,2003-02-06,2003-02-05, Hays;,Management changes at Hays, Salomon Smith Barney;,Salomon Smith Barney,2023-03-31 11:25:06.675453,No
6689,884626,HAYS.L,2003-03-05,2003-03-04, Hays;,Hays chief plans to break up group, Salomon Smith Barney;,Salomon Smith Barney,2023-03-31 11:25:15.818850,No
6690,891132,HAYS.L,2003-04-07,2003-04-06, Hays;,Initial bids for Hays arm, Hays;,Hays,2023-03-31 11:25:25.011267,No
6691,919915,HAYS.L,2003-09-10,2003-09-09, Hays;,"Hays chief to quit on completion of revamp: Matthews ends speculation over move
to chairman", Australian; US;,Australian US,2023-03-31 11:25:34.262226,No
6692,974550,HAYS.L,2004-06-18,2004-06-17, Hays;,Hays demerger ALISON SMITH - LOMBARD, Salomon Smith Barney;,Salomon Smith Barney,2023-03-31 11:25:43.542529,No
6693,1070148,HAYS.L,2006-03-01,2006-02-28, Hays;,Hays has strong growth inoverseas markets, UK;,UK,2023-03-31 11:25:52.870053,No
6694,1183132,HAYS.L,2008-02-27,2008-02-26, Hays;,International focus behind lift at Hays, UK; Hays; James Harvard; IT;,UK Hays James Harvard IT,2023-03-31 11:26:02.769795,No
6695,1271078,HAYS.L,2009-09-04,2009-09-03, Hays;,Hays can see confidence returning, Group; Panmure Gordon;,Group Panmure Gordon,2023-03-31 11:26:11.982475,No
6696,1275064,HAYS.L,2009-10-01,2009-09-30, Hays;,Hays set to fight OFT's £30m fine, Group; UK; Office of Fair Trading; OFT; Hays; Construction Recruitment Forum; Warwick Associates; Randstad Holding NV;,Group UK Office of Fair Trading OFT Hays Construction Recruitment Forum Warwick Associates Randstad Holding NV,2023-03-31 11:26:18.059703,No
6697,1288592,HAYS.L,2010-01-08,2010-01-07, Hays;,Hays sees signs of return to stability, UK;,UK,2023-03-31 11:26:27.826413,No
6698,1295726,HAYS.L,2010-02-26,2010-02-25, Hays;,Upbeat Hays dragged down by fragile performance in UK, UK;,UK,2023-03-31 11:26:37.908093,No
6699,1313285,HAYS.L,2010-07-09,2010-07-08, Hays;,Hays returns to growth despite fear of job cuts, Public Spending Review;,Public Spending Review,2023-03-31 11:26:47.250711,No
