,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
5270,739246,CHB.L^H03,2001-02-08,2001-02-07, Chubb;,COMPANIES & FINANCE UK AND IRELAND: Chubb reduces price of Yale NEWS DIGEST, Yale  Chubb; Yale;,Yale Chubb Yale,2023-03-30 16:57:49.605774,No
5271,781759,CHB.L^H03,2001-09-06,2001-09-05, Chubb;,"Lock sale is the key to Chubb losses SUPPORT SERVICES GROUP AHEAD AT OPERATING
LEVEL BUT DISPOSAL DRAGS IT INTO THE RED:", Group;,Group,2023-03-30 16:58:06.352221,Yes
5272,866365,CHB.L^H03,2002-11-26,2002-11-25, Chubb;,Chubb seeks Dollars 525m from capital markets, US; General Motors; Securities and Exchange Commission; SEC; Goldman Sachs; Salomon Smith Barney;,US General Motors Securities and Exchange Commission SEC Goldman Sachs Salomon Smith Barney,2023-03-30 16:58:18.195866,Yes
5273,875264,CHB.L^H03,2003-01-14,2003-01-13, Chubb;,Chubb/Securicor MARTIN DICKSON - LOMBARD, Deutsche Post; UK; Group; US;,Deutsche Post UK Group US,2023-03-30 16:58:29.868713,Yes
5274,882277,CHB.L^H03,2003-02-20,2003-02-19, Chubb;,Chubb addresses pensions deficit, UK;,UK,2023-03-30 16:58:47.079018,Yes
5275,904293,CHB.L^H03,2003-06-17,2003-06-16, Chubb;,Chubb raises size of offering NEWS DIGEST:, US; UBS Warburg;,US UBS Warburg,2023-03-30 16:58:53.734365,No
