,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
4105,712214,BPB.L^A06,2000-09-22,2000-09-21, BPB;,"COMPANIES & FINANCE: UK: BPB shares crumble after US warning BUILDING MATERIALS
'SHAREHOLDERS WERE NOT HAPPY WITH THE ACQUISITION BEFORE; THEY WILL BE HOPPING
MAD NOW':", US; Teather; BPB; Blue Circle;,US Teather BPB Blue Circle,2023-03-30 12:57:40.582041,No
4106,748527,BPB.L^A06,2001-03-23,2001-03-22, BPB;,COMPANIES & FINANCE UK: Bleak outlook sees 12% lopped off share price BPB:, BPB; US; JP Morgan;,BPB US JP Morgan,2023-03-30 12:57:52.023003,Yes
4107,762661,BPB.L^A06,2001-06-01,2001-05-31, BPB;,BPB to cut 500 jobs NEWS DIGEST, BPB;,BPB,2023-03-30 12:57:58.322982,No
4108,817891,BPB.L^A06,2002-03-14,2002-03-13, BPB;,BPB gets US timing right, US; BPB; US Gypsum;,US BPB US Gypsum,2023-03-30 12:58:09.916782,Yes
4109,832764,BPB.L^A06,2002-05-31,2002-05-30, BPB;,BPB shares hit on failure to raise prices, US; BPB; KBC Peel Hunt;,US BPB KBC Peel Hunt,2023-03-30 12:58:16.165093,No
4110,853172,BPB.L^A06,2002-09-20,2002-09-19, BPB;,End of the plasterboard price war is nigh says BPB, US; BPB;,US BPB,2023-03-30 12:58:22.497904,No
4111,865582,BPB.L^A06,2002-11-21,2002-11-20, BPB;,BPB faces fine in price-fixing probe, BPB;,BPB,2023-03-30 12:58:28.704577,No
4112,867117,BPB.L^A06,2002-11-29,2002-11-28, BPB;,"EU penalty takes heavy toll on BPB CONSTRUCTION COMPANY 'HOPPING MAD' AT RECORD
Pounds 90M FINE FOR PRICE FIXING:", European Union; BPB; EU; US;,European Union BPB EU US,2023-03-30 12:58:34.881786,No
4113,888026,BPB.L^A06,2003-03-21,2003-03-20, BPB;,North American turnround helps bolster BPB, BPB; US;,BPB US,2023-03-30 12:58:41.103724,No
4114,899962,BPB.L^A06,2003-05-23,2003-05-22, BPB;,BPB lifted by strong plasterboard demand CONSTRUCTION:, European Union; BPB; EU;,European Union BPB EU,2023-03-30 12:58:47.327667,No
