,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
8545,866313,KCOM.L,2002-11-26,2002-11-25, Kingston Communications;,MOVING PLACES Kingston Communications, Kingston Communications; Motorola; International Business Machines;,Kingston Communications Motorola International Business Machines,2023-04-03 13:02:59.315364,Yes
8546,869674,KCOM.L,2002-12-10,2002-12-09, Kingston Communications;,"Surveys CRE1

The hub of Broadband Britain The BBC is working with the city of Hull and
Kingston Communications to redefine local television", BBC; Kingston Communications; UK; British Telecommunications; KIT;,BBC Kingston Communications UK British Telecommunications KIT,2023-04-03 13:03:11.706678,Yes
8547,922362,KCOM.L,2003-09-23,2003-09-22, Kingston Communications;,And finally... Kingston Communications, Kingston Communications;,Kingston Communications,2023-04-03 13:03:22.640194,Yes
8548,970723,KCOM.L,2004-05-28,2004-05-27, Kingston Communications;,And finally Kingston Communications, Kingston Communications;,Kingston Communications,2023-04-03 13:03:28.645024,No
