,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
9741,708884,MKS.L,2000-09-06,2000-09-05, M&S;,"COMPANIES & FINANCE: UK AND IRELAND: M&S in drive to expand e-commerce
PARTNERSHIPS INCLUDE DEAL TO SELL VIA INTERACTIVE TELEVISION:", Microsoft Network; BBC; US;,Microsoft Network BBC US,2023-04-03 17:59:22.448716,Yes
9742,747957,MKS.L,2001-03-21,2001-03-20, M & S;,"COMPANIES & FINANCE UK: Lords to rule on Baird's M & S claim TEXTILES FORMER
SUPPLIER TO CONTINUE Pounds 56M COMPENSATION BATTLE WITH HIGH STREET RETAILER:", House of; Court; M & S; Baird Clothing;,House of Court M S Baird Clothing,2023-04-03 17:59:28.421460,No
9743,749690,MKS.L,2001-03-29,2001-03-28, M&S;,"FRONT PAGE - COMPANIES & MARKETS: M&S poised to unveil radical revamp: Fresh
attempt by troubled retailer to halt falling sales", Credit Lyonnais Securities;,Credit Lyonnais Securities,2023-04-03 17:59:39.755680,Yes
9744,750494,MKS.L,2001-04-03,2001-04-02, M&S;,"COMPANIES & FINANCE UK: Dewhirst offsets M&S factor TEXTILES RISE OF 19% DESPITE
PRESSURES ON MARGINS:", MBO;,MBO,2023-04-03 17:59:45.706918,No
9745,754697,MKS.L,2001-04-24,2001-04-23, M&S;,"Surveys CRE1

SURVEY - CREATIVE BUSINESS: Managing Marks and Spencer", M&S; Shell Retail; KPMG; Ogilvy; BDG McColl Workplace;,M S Shell Retail KPMG Ogilvy BDG McColl Workplace,2023-04-03 17:59:51.708363,No
9746,755432,MKS.L,2001-04-27,2001-04-26, M&S;,COMPANIES & FINANCE UK: M&S nabs Kingfisher executive, DIY;,DIY,2023-04-03 17:59:57.641090,No
9747,766032,MKS.L,2001-06-18,2001-06-17, M&S;,M&S hopes to raise Pounds 300m in leaseback deal, British Telecommunications; Land Securities; Morgan Stanley; Development Securities and Chelsfield; US; Brooks Brothers;,British Telecommunications Land Securities Morgan Stanley Development Securities and Chelsfield US Brooks Brothers,2023-04-03 18:00:08.942433,Yes
9748,767807,MKS.L,2001-06-26,2001-06-25, M&S;,M&S rejects criticisms on share options, M&S;,M S,2023-04-03 18:00:22.215221,Yes
9749,771233,MKS.L,2001-07-12,2001-07-11, M&S;,"Brave faces at M&S cannot hide sharp fall in sales: The retailer remains
confident it is on the road to recovery, writes Susanna Voyle:", UBS Warburg;,UBS Warburg,2023-04-03 18:00:38.533249,Yes
9750,773934,MKS.L,2001-07-26,2001-07-25, M&S;,Keenan to join M&S board as non-executive, Guinness United Distillers & Vintners; Sir Michael Perry.; General Foods; Kraft Foods; General Foods and Kraft; Kraft Foods International;,Guinness United Distillers Vintners Sir Michael Perry General Foods Kraft Foods General Foods and Kraft Kraft Foods International,2023-04-03 18:00:58.160048,Yes
