,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
2535,708774,BP.L,2000-09-06,2000-09-05, BP;,WORLD NEWS: Hanoi gives guarantee for BP Amoco gas project, BP Amoco; Natural Gas Company; US; BP;,BP Amoco Natural Gas Company US BP,2023-03-29 23:36:57.240182,Yes
2536,708774,BP.L,2000-09-06,2000-09-05, BP;,WORLD NEWS: Hanoi gives guarantee for BP Amoco gas project, BP Amoco; Natural Gas Company; US; BP;,BP Amoco Natural Gas Company US BP,2023-03-29 23:37:08.503094,Yes
2537,708726,BP.L,2000-09-06,2000-09-05, BP Amoco;,WORLD NEWS: TRADE: Vietnam gives guarantees to BP Amoco gas project NEWS DIGEST, BP Amoco; Natural Gas Company; US;,BP Amoco Natural Gas Company US,2023-03-29 23:37:19.554948,Yes
2538,708726,BP.L,2000-09-06,2000-09-05, BP Amoco;,WORLD NEWS: TRADE: Vietnam gives guarantees to BP Amoco gas project NEWS DIGEST, BP Amoco; Natural Gas Company; US;,BP Amoco Natural Gas Company US,2023-03-29 23:37:30.781664,Yes
2539,709399,BP.L,2000-09-08,2000-09-07, BP;,"NATIONAL NEWS: Oil change puts new energy into veteran runner: Royal Dutch/Shell
and BP Amoco join the chorus of faith in ageing industry, write Matthew Jones
and Mark Nicholson", BP; Amoco; Wood Group; UK; Aberdeen Chamber of Commerce; Royal Bank; City Council;,BP Amoco Wood Group UK Aberdeen Chamber of Commerce Royal Bank City Council,2023-03-29 23:37:41.986567,Yes
2540,709399,BP.L,2000-09-08,2000-09-07, BP;,"NATIONAL NEWS: Oil change puts new energy into veteran runner: Royal Dutch/Shell
and BP Amoco join the chorus of faith in ageing industry, write Matthew Jones
and Mark Nicholson", BP; Amoco; Wood Group; UK; Aberdeen Chamber of Commerce; Royal Bank; City Council;,BP Amoco Wood Group UK Aberdeen Chamber of Commerce Royal Bank City Council,2023-03-29 23:37:53.253053,Yes
2541,711575,BP.L,2000-09-20,2000-09-19, BP;,COMPANIES & FINANCE: UK: BP and RWE mull tie-up in Germany, RWE; Veba Ol; BP; US;,RWE Veba Ol BP US,2023-03-29 23:37:59.271787,No
2542,712651,BP.L,2000-09-25,2000-09-24, BP;,"COMPANIES & FINANCE: UK AND IRELAND: BP Amoco and RWE in retail talks NEWS
DIGEST:", BP Amoco; RWE; BP;,BP Amoco RWE BP,2023-03-29 23:38:10.555074,Yes
2543,712651,BP.L,2000-09-25,2000-09-24, BP;,"COMPANIES & FINANCE: UK AND IRELAND: BP Amoco and RWE in retail talks NEWS
DIGEST:", BP Amoco; RWE; BP;,BP Amoco RWE BP,2023-03-29 23:38:21.557542,Yes
2544,713430,BP.L,2000-09-27,2000-09-26, BP;,"COMPANIES & FINANCE: INTERNATIONAL: BP discovers gas field off Trinidad and
Tobago NEWS DIGEST:", BP; Red Mango; Exxon; Mobil;,BP Red Mango Exxon Mobil,2023-03-29 23:38:27.593930,No
2545,716028,BP.L,2000-10-11,2000-10-10, BP;,PEOPLE: Robinson leaves BP to take the helm of ChemConnect PEOPLE ON THE MOVE, British Petroleum; BP; Amoco; Shell Chemical; Gulf Oil Chemicals; Chevron Chemicals; Goldman Sachs; Venture Partners;,British Petroleum BP Amoco Shell Chemical Gulf Oil Chemicals Chevron Chemicals Goldman Sachs Venture Partners,2023-03-29 23:38:33.795120,No
2546,717537,BP.L,2000-10-19,2000-10-18, BP;,COMPANIES & FINANCE UK AND IRELAND: TI in sealings deal with BP NEWS DIGEST, BP  TI Group; BP;,BP TI Group BP,2023-03-29 23:38:39.834730,No
2547,718977,BP.L,2000-10-26,2000-10-25, BP;,NATIONAL NEWS: BP chief makes awards shortlist again, BP; Amoco; Virgin; Lloyds TSB; US; Legal; Capital Shopping Centres; British Energy; Nottingham Business School;,BP Amoco Virgin Lloyds TSB US Legal Capital Shopping Centres British Energy Nottingham Business School,2023-03-29 23:38:45.937000,No
2548,721614,BP.L,2000-11-08,2000-11-07, BP;,LEX COLUMN: BP Amoco LEX COLUMN, BP Amoco  BP; Royal Dutch Shell; US; BP;,BP Amoco BP Royal Dutch Shell US BP,2023-03-29 23:38:57.057118,Yes
2549,721614,BP.L,2000-11-08,2000-11-07, BP;,LEX COLUMN: BP Amoco LEX COLUMN, BP Amoco  BP; Royal Dutch Shell; US; BP;,BP Amoco BP Royal Dutch Shell US BP,2023-03-29 23:39:08.202993,Yes
2550,721675,BP.L,2000-11-08,2000-11-07, BP;,STOCK MARKETS LONDON STOCK EXCHANGE: Analysts warm to BP news, UK; BP; Shell Transport; Shell; UBS; National Power; United Utilities; AWG; Lattice; Colt Telecom; ABN Amro; US; Vodafone Group; British Telecommunications; Merrill Lynch; SmithKline Beecham; US Food and Drug Administration;,UK BP Shell Transport Shell UBS National Power United Utilities AWG Lattice Colt Telecom ABN Amro US Vodafone Group British Telecommunications Merrill Lynch SmithKline Beecham US Food and Drug Administration,2023-03-29 23:39:14.403011,No
2551,721721,BP.L,2000-11-08,2000-11-07, BP;,FRONT PAGE - COMPANIES & MARKETS: BP Amoco unveils record Dollars 3.8bn profit, BP;,BP,2023-03-29 23:39:26.539811,Yes
2552,721721,BP.L,2000-11-08,2000-11-07, BP;,FRONT PAGE - COMPANIES & MARKETS: BP Amoco unveils record Dollars 3.8bn profit, BP;,BP,2023-03-29 23:39:38.264891,Yes
2553,723743,BP.L,2000-11-17,2000-11-16, BP;,COMPANIES & FINANCE THE AMERICAS: BP set to sell three US oil plants, US; BP; Exxon; Mobil;,US BP Exxon Mobil,2023-03-29 23:39:44.275140,No
2554,727220,BP.L,2000-12-05,2000-12-04, BP;,NATIONAL NEWS: Second award for BP chief NEWS DIGEST, BP; FIRST;,BP FIRST,2023-03-29 23:39:55.616313,Yes
