,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
13263,899787,SAB.L^J16,2003-05-23,2003-05-22, SABMiller;,Losses at SABMiller unit, SABMiller;,SABMiller,2023-04-04 12:37:58.814491,Yes
13264,966562,SAB.L^J16,2004-05-07,2004-05-06, SABMiller;,Harbin hits out at SABMiller over alliance BREWING:, China Resources; China Resources Breweries; US;,China Resources China Resources Breweries US,2023-04-04 12:38:10.233962,Yes
13265,970123,SAB.L^J16,2004-05-25,2004-05-24, SABMiller;,SABMiller unveils 'Harbin synergies', US; China Resources; SABMiller;,US China Resources SABMiller,2023-04-04 12:38:22.225579,Yes
13266,1030139,SAB.L^J16,2005-06-03,2005-06-02, SABMiller;,Rumours of a SABMiller foray into Latin America excite traders LONDON, SAB; European Union; Deutsche Bank; UK; British Airways; Merrill Lynch; Farnell;,SAB European Union Deutsche Bank UK British Airways Merrill Lynch Farnell,2023-04-04 12:38:33.503779,Yes
13267,1158872,SAB.L^J16,2007-10-22,2007-10-21, SABMiller;,"Brewery chief's broad horizons The footsore boss of SABMiller has presided over
a period of unrelenting international expansion. He talks to Michael Skapinker", US; SAB;,US SAB,2023-04-04 12:38:54.104378,Yes
13268,1164713,SAB.L^J16,2007-11-20,2007-11-19, SABMiller;,"After nearly a decade, SABMiller's thirst for Grolsch is sated", Anheuser Busch -; US; Anheuser Busch; Busch;,Anheuser Busch US Anheuser Busch Busch,2023-04-04 12:39:05.384713,Yes
13269,1192432,SAB.L^J16,2008-04-17,2008-04-16, SABMiller;,Volume growth slows at SABMiller, US; SAB;,US SAB,2023-04-04 12:39:11.328661,No
13270,1227386,SAB.L^J16,2008-11-14,2008-11-13, SABMiller;,SABMiller, US; Miller Lite;,US Miller Lite,2023-04-04 12:39:22.578903,Yes
13271,1227474,SAB.L^J16,2008-11-14,2008-11-13, SABMiller;,SABMiller pessimistic on recovery, Group; US; Bernstein Research;,Group US Bernstein Research,2023-04-04 12:39:33.840940,Yes
13272,1234231,SAB.L^J16,2008-12-30,2008-12-29, SABMiller;,SABMiller in battle to take lid off India's beer market, UB;,UB,2023-04-04 12:39:45.001915,Yes
13273,1302515,SAB.L^J16,2010-04-21,2010-04-20, SABMiller;,"Signs of recovery better in Latin America, says SABMiller", Barclays Capital; China Resources Snow Breweries; US; Miller Lite;,Barclays Capital China Resources Snow Breweries US Miller Lite,2023-04-04 12:39:59.748877,Yes
13274,1302547,SAB.L^J16,2010-04-21,2010-04-20, SABMiller;,Latin America puts froth on SABMiller sales, Barclays Capital; China Resources Snow Breweries; US; Miller Lite;,Barclays Capital China Resources Snow Breweries US Miller Lite,2023-04-04 12:40:10.908247,Yes
13275,1330617,SAB.L^J16,2010-11-19,2010-11-18, SABMiller;,SABMiller, US;,US,2023-04-04 12:40:18.071676,No
13276,1345907,SAB.L^J16,2011-03-23,2011-03-22, SABMiller;,SABMiller raises targets for Africa, US; Guinness; Nomura.;,US Guinness Nomura,2023-04-04 12:40:29.574559,Yes
13277,1353334,SAB.L^J16,2011-05-20,2011-05-19, SABMiller;,SABMiller looks to emerging markets growth, Bernstein Research; Miller Lite;,Bernstein Research Miller Lite,2023-04-04 12:40:40.913418,Yes
13278,1357659,SAB.L^J16,2011-06-22,2011-06-21, SABMiller;,Brewers roused as SABMiller circles Foster's, US; Deutsche Bank; ABI; Lion Nathan - Australia; 15.6;,US Deutsche Bank ABI Lion Nathan Australia,2023-04-04 12:40:46.884944,No
13279,1359258,SAB.L^J16,2011-07-04,2011-07-03, SABMiller;,SABMiller and Foster's in stalemate over offer, US; SABMiller; Investec Securities; Lion Nathan;,US SABMiller Investec Securities Lion Nathan,2023-04-04 12:40:58.117284,Yes
13280,1364422,SAB.L^J16,2011-08-18,2011-08-17, SABMiller;,SABMiller/Foster's, Australian Stock Exchange; Australian;,Australian Stock Exchange Australian,2023-04-04 12:41:09.385331,Yes
13281,1364466,SAB.L^J16,2011-08-18,2011-08-17, SABMiller;,SABMiller launches hostile £6bn Foster's takeover bid, US;,US,2023-04-04 12:41:26.286641,Yes
13282,1371995,SAB.L^J16,2011-10-20,2011-10-19, SABMiller;,SABMiller set for eastern Europe push, Commonwealth of Independent States; Anadolu Group; SABMiller;,Commonwealth of Independent States Anadolu Group SABMiller,2023-04-04 12:41:37.850677,Yes
13283,1372037,SAB.L^J16,2011-10-20,2011-10-19, SABMiller;,SABMiller and Anadolu Efes in asset swap deal, Commonwealth of Independent States; Anadolu Group; SABMiller;,Commonwealth of Independent States Anadolu Group SABMiller,2023-04-04 12:41:49.622975,Yes
13284,1382762,SAB.L^J16,2012-01-20,2012-01-19, SABMiller;,SABMiller lager volumes rise 3%, US; Nomura; Watneys Red Barrel; Investec Securities;,US Nomura Watneys Red Barrel Investec Securities,2023-04-04 12:42:00.894957,Yes
13285,1438103,SAB.L^J16,2013-05-24,2013-05-23, SABMiller;,SABMiller toasts rise in revenues, Procter & Gamble; US; Bernstein Research;,Procter Gamble US Bernstein Research,2023-04-04 12:42:11.953911,Yes
13286,1492389,SAB.L^J16,2014-11-28,2014-11-27, SABMiller;,SABMiller's Clark embarks on the Coca-Colanisation of Africa, Coke; GFI; US; AB InBevfor SABMiller;,Coke GFI US AB InBevfor SABMiller,2023-04-04 12:42:17.930336,No
