,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
12980,779727,REX.L^G16,2001-08-28,2001-08-27, Rexam;,Rexam set to switch sectors, FTSE All-Share;,FTSE All Share,2023-04-04 11:48:28.342169,Yes
12981,779792,REX.L^G16,2001-08-28,2001-08-27, Rexam;,"Rexam travels long road on journey to recapture focus: Andrea Felsted finds the
packaging group renewed under Rolf Borjesson:", American National Can; Rexam; PLM; US; Imaging Products;,American National Can Rexam PLM US Imaging Products,2023-04-04 11:48:49.743075,Yes
12982,986907,REX.L^G16,2004-08-26,2004-08-25, Rexam;,Rexam THE LEX COLUMN:, US can-making;,US can making,2023-04-04 11:49:01.788993,Yes
12983,1065652,REX.L^G16,2006-01-31,2006-01-30, Rexam;,Rexam to carry the can in Egypt with Ecanco SUPPORT SERVICES, Precise Technology; US; Delta Plastics;,Precise Technology US Delta Plastics,2023-04-04 11:49:07.766322,No
12984,1069291,REX.L^G16,2006-02-23,2006-02-22, Rexam;,Rexam beats expectations but warns about costs GENERAL INDUSTRIALS, US;,US,2023-04-04 11:49:24.048958,Yes
12985,1125169,REX.L^G16,2007-03-13,2007-03-12, Rexam;,UK AND IRELAND: Rexam to sell glass unit to Ardagh, Anglo Irish Bank;,Anglo Irish Bank,2023-04-04 11:49:30.215695,No
12986,1169830,REX.L^G16,2007-12-14,2007-12-13, Rexam;,Rexam tumbles 16% following writedown and exchange costs, OI Plastics; US; Pounds;,OI Plastics US Pounds,2023-04-04 11:49:36.178564,No
12987,1169837,REX.L^G16,2007-12-14,2007-12-13, Rexam;,Rexam hit hard by charges, US; Pounds;,US Pounds,2023-04-04 11:49:47.802336,Yes
12988,1182056,REX.L^G16,2008-02-21,2008-02-20, Rexam;,Rexam dragged down by costs, OI Plastics; US;,OI Plastics US,2023-04-04 11:49:58.752774,Yes
12989,1210010,REX.L^G16,2008-07-31,2008-07-30, Rexam;,Stay at home drinkers buoy Rexam, US;,US,2023-04-04 11:50:15.868414,Yes
