,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
5922,720736,EMG.L,2000-11-03,2000-11-02, Man Group;,COMPANIES & FINANCE UK: Man Group's fund assets dip 3.5%, Group; First American; US; Man Group;,Group First American US Man Group,2023-03-30 19:43:53.402156,No
5923,765301,EMG.L,2001-06-14,2001-06-13, Man Group;,"Exotic species seeks to emerge from the margins with wider appeal: Doug Cameron
reports on the changing fortune of Man Group as it stands on the brink of
membership of the FTSE 100:", Man Group; Bank of Bermuda; US;,Man Group Bank of Bermuda US,2023-03-30 19:43:59.494344,No
5924,809352,EMG.L,2002-01-30,2002-01-29, Man Group;,Moving places Man Group, Man Group;,Man Group,2023-03-30 19:44:12.402748,Yes
5925,820221,EMG.L,2002-03-26,2002-03-25, Man Group;,Man Group LEX COLUMN, Group  Man Group;,Group Man Group,2023-03-30 19:44:25.917954,Yes
5926,831361,EMG.L,2002-05-24,2002-05-23, Man Group;,Man Group plans to buy rival RMF, Man Group; RMF  Man; RMF;,Man Group RMF Man RMF,2023-03-30 19:44:38.916196,Yes
5927,840347,EMG.L,2002-07-11,2002-07-10, Man Group;,Man Group bolstered by turbulence, Man Group;,Man Group,2023-03-30 19:44:52.342451,Yes
5928,840421,EMG.L,2002-07-11,2002-07-10, Man Group;,Man Group bolstered by turbulence in markets, Man Group; Ltd and; AHL; 10.8;,Man Group Ltd and AHL,2023-03-30 19:45:04.007735,Yes
5929,862996,EMG.L,2002-11-08,2002-11-07, Man Group;,Man Group launches Pounds 350m bond, Man Group;,Man Group,2023-03-30 19:45:16.302338,Yes
5930,909284,EMG.L,2003-07-11,2003-07-10, Man Group;,Man Group shares hit 18-month high NEWS DIGEST, Man Group;,Man Group,2023-03-30 19:45:29.715977,Yes
5931,939938,EMG.L,2003-12-16,2003-12-15, Man Group;,Man Group expanding, Man Group;,Man Group,2023-03-30 19:45:43.540717,Yes
5932,960904,EMG.L,2004-04-07,2004-04-06, Man Group;,Man Group raises Dollars 805m, Man Group;,Man Group,2023-03-30 19:45:56.129093,Yes
5933,971724,EMG.L,2004-06-04,2004-06-03, Man Group;,Man Group eclipses Reckitt with highest paid FTSE boss, Man Group; Benckiser;,Man Group Benckiser,2023-03-30 19:46:08.010881,Yes
5934,977731,EMG.L,2004-07-05,2004-07-04, Man Group;,Man Group reviews line on directors' outside posts SPECIALITY FINANCE:, Group; Mayflower Corporation; Man Group; Financial Times; Corporate Governance;,Group Mayflower Corporation Man Group Financial Times Corporate Governance,2023-03-30 19:46:14.148462,No
5935,991034,EMG.L,2004-09-22,2004-09-21, Man Group;,McGrath steps into Man Group void NEWS DIGEST, Man Group;,Man Group,2023-03-30 19:46:26.239038,Yes
5936,992378,EMG.L,2004-09-30,2004-09-29, Man Group;,Footsie gains ground despite Man Group's woes LONDON:, Man Group; Credit Suisse First Boston; BASF; Capital Radio; GWR Group; Classic FM; UK; GWR; Numis Securities; House; GKN;,Man Group Credit Suisse First Boston BASF Capital Radio GWR Group Classic FM UK GWR Numis Securities House GKN,2023-03-30 19:46:32.500574,No
5937,992399,EMG.L,2004-09-30,2004-09-29, Man Group;,Footsie climbs despite Man Group's woes LONDON:, Man Group; Credit Suisse First Boston; BASF; Capital Radio; GWR Group; Classic FM; UK; GWR; Numis Securities; House;,Man Group Credit Suisse First Boston BASF Capital Radio GWR Group Classic FM UK GWR Numis Securities House,2023-03-30 19:46:38.754069,No
5938,1007681,EMG.L,2005-01-11,2005-01-10, Man Group;,Man Group statement expected SPECIALITY FINANCE:, Group; Man Group; Morgan Stanley;,Group Man Group Morgan Stanley,2023-03-30 19:46:44.804706,No
5939,1011848,EMG.L,2005-02-09,2005-02-08, Man Group;,Man Group apologises to Eurex chief after insults in email over price cutting, Group; US; Man Financial; Partners; Financial Times; Man Group; Marquette Partners;,Group US Man Financial Partners Financial Times Man Group Marquette Partners,2023-03-30 19:46:56.645253,Yes
5940,1031329,EMG.L,2005-06-10,2005-06-09, Man Group;,UK: Man Group chief given smaller bonus, Man Group;,Man Group,2023-03-30 19:47:17.020714,Yes
5941,1035939,EMG.L,2005-07-11,2005-07-10, Man Group;,Man Group issues warning, Man Group; Fund Forum; Financial Services Authority;,Man Group Fund Forum Financial Services Authority,2023-03-30 19:47:23.286976,No
5942,1052137,EMG.L,2005-11-01,2005-10-31, Man Group;,Man Group to join the list of bidders for Refco FINANCIAL SERVICES, Man Group; US; Interactive Brokers Group; Dubai Investment Group; Cerberus Capital Management;,Man Group US Interactive Brokers Group Dubai Investment Group Cerberus Capital Management,2023-03-30 19:47:34.940138,Yes
5943,1053739,EMG.L,2005-11-11,2005-11-10, Man Group;,Spoils of Refco auction go to Man Group, Group; UK; Cerberus Capital Management; US; Chicago-based Clearing Corp; Man Group;,Group UK Cerberus Capital Management US Chicago based Clearing Corp Man Group,2023-03-30 19:47:41.070718,No
5944,1055055,EMG.L,2005-11-18,2005-11-17, Man Group;,Man Group LEX COLUMN, Man Group; UK; US;,Man Group UK US,2023-03-30 19:47:53.273085,Yes
5945,1084762,EMG.L,2006-06-02,2006-06-01, Man Group;,Buoyant Man Group exceeds expectations, Man Group; Group; Man Financial;,Man Group Group Man Financial,2023-03-30 19:48:05.840450,Yes
5946,1092660,EMG.L,2006-07-28,2006-07-27, Man Group;,Man Group nabs 70% of Eurex US, Group; US; Deutsche Borse; Treasury; Chicago Board of Trade; Man Group; US Futures Exchange; Man Financial; Chicago Mercantile Exchange;,Group US Deutsche Borse Treasury Chicago Board of Trade Man Group US Futures Exchange Man Financial Chicago Mercantile Exchange,2023-03-30 19:48:17.947708,Yes
5947,1097860,EMG.L,2006-09-08,2006-09-07, Man Group;,"Man Group chief to step back *Stanley Fink to be new deputy chairman *Latest
business leader to opt for philanthropy", Man Group; Microsoft; Merrill Lynch; Bank of America;,Man Group Microsoft Merrill Lynch Bank of America,2023-03-30 19:48:24.319652,No
5948,1097867,EMG.L,2006-09-08,2006-09-07, Man Group;,"Fink hands over reins of a transformed Man Group Chris Hughes looksat the chief
executive's influence over the past 20 years", Citibank; Man Group; Philip Morris; Pounds; Absolute Return for Kids; Burlington Danes City Academy; Conservative party; Manchester Grammar School; Cambridge University;,Citibank Man Group Philip Morris Pounds Absolute Return for Kids Burlington Danes City Academy Conservative party Manchester Grammar School Cambridge University,2023-03-30 19:48:30.684544,No
