,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
13292,725019,SBRY.L,2000-11-23,2000-11-22, Sainsbury;,COMPANIES & FINANCE UK: Weak outlook for trading hits Sainsbury, UK; US;,UK US,2023-04-04 12:43:05.099116,Yes
13293,744512,SBRY.L,2001-03-05,2001-03-04, Sainsbury;,"INSIDE TRACK BUSINESS EDUCATION: Engineering a move to a better career: TRAINING
SAINSBURY MANAGEMENT FELLOWS PROGRAMME: Lord Sainsbury's initiative to train the
UK's brightest and best engineers how to handle general business problems has
opened new doors, writes Peter Marsh", MBA; UK; Gatsby Foundation; Columbia Business School; Department of Trade and Industry; Sainsbury Management Fellows Programme; Royal Academy of Engineers; IMD; US; Royal Dutch/Shell; Jaguar; Toyota; Harvard Business School;,MBA UK Gatsby Foundation Columbia Business School Department of Trade and Industry Sainsbury Management Fellows Programme Royal Academy of Engineers IMD US Royal Dutch Shell Jaguar Toyota Harvard Business School,2023-04-04 12:43:20.355876,Yes
13294,752130,SBRY.L,2001-04-10,2001-04-09, Sainsbury;,"COMPANIES & FINANCE UK: Sainsbury cheered by core activities RETAIL HOMEBASE
SUFFERS FROM DOWNTURN IN DIY MARKET AND SALE TO SCHRODER VENTURES:", UK; US; Pounds; Safeway on; Safeway;,UK US Pounds Safeway on Safeway,2023-04-04 12:43:26.360460,No
13295,764461,SBRY.L,2001-06-12,2001-06-11, Sainsbury;,Moving places Sainsbury's Bank, Sainsbury; Bank;,Sainsbury Bank,2023-04-04 12:43:32.428088,No
13296,790110,SBRY.L,2001-10-18,2001-10-17, Sainsbury;,Energy under Sainsbury brand, Energy;,Energy,2023-04-04 12:43:46.371889,Yes
13297,801980,SBRY.L,2001-12-14,2001-12-13, Sainsbury;,Sainsbury gives Labour Pounds 2m NEWS DIGEST, Department of Trade and Industry;,Department of Trade and Industry,2023-04-04 12:43:58.248182,Yes
13298,806346,SBRY.L,2002-01-15,2002-01-14, Sainsbury;,Sainsbury claims gains from Tesco, J. Sainsbury;,J Sainsbury,2023-04-04 12:44:10.848532,Yes
13299,874774,SBRY.L,2003-01-13,2003-01-12, Sainsbury;,"Sainsbury set to declare strong Safeway interest: Emergency board meeting to
discuss Morrison offer continues late into night", Office of Fair Trading; Competition Commission; UK; UBS Warburg; Safeway; Safeway.; Department; Trade and Industry;,Office of Fair Trading Competition Commission UK UBS Warburg Safeway Safeway Department Trade and Industry,2023-04-04 12:44:22.415777,Yes
13300,879138,SBRY.L,2003-02-04,2003-02-03, Sainsbury;,Sainsbury and Boots end health trial GENERAL RETAILERS:, Boots;,Boots,2023-04-04 12:44:44.225900,Yes
13301,889890,SBRY.L,2003-04-01,2003-03-31, Sainsbury;,Sainsbury bails out Labour with Pounds 2.5m donation, Wales;,Wales,2023-04-04 12:44:56.521956,Yes
13302,890389,SBRY.L,2003-04-02,2003-04-01, Sainsbury;,"Leftwinger's fury over Sainsbury donation POLITICAL ROW SCIENCE MINISTER'S
Pounds 2.5m HANDOUT CRITICISED BY NATIONAL EXECUTIVE MEMBER:", BBC Radio; Conservative party; Department of Trade and Industry; GM; Lord Sainsbury;,BBC Radio Conservative party Department of Trade and Industry GM Lord Sainsbury,2023-04-04 12:45:02.536736,No
13303,903797,SBRY.L,2003-06-13,2003-06-12, Sainsbury;,"Why Sainsbury put its money on a wholesale system change: INFORMATION
TECHNOLOGY: The struggling supermarket group's heavy expenditure must be quickly
reflected in a sales recovery, says Susanna Voyle:", Sainsbury; NCR; Manhattan Associates;,Sainsbury NCR Manhattan Associates,2023-04-04 12:45:13.723255,Yes
13304,910880,SBRY.L,2003-07-21,2003-07-20, Sainsbury;,Competitors put the squeeze on Sainsbury FOOD RETAILERS:, Competition Commission; Safeway; BHS;,Competition Commission Safeway BHS,2023-04-04 12:45:24.882686,Yes
13305,920902,SBRY.L,2003-09-16,2003-09-15, Sainsbury;,J Sainsbury LOMBARD - PHILIP COGGAN, Sainsbury;,Sainsbury,2023-04-04 12:45:36.450875,Yes
13306,920902,SBRY.L,2003-09-16,2003-09-15, Sainsbury;,J Sainsbury LOMBARD - PHILIP COGGAN, Sainsbury;,Sainsbury,2023-04-04 12:45:47.709064,Yes
13307,934579,SBRY.L,2003-11-19,2003-11-18, Sainsbury;,Sainsbury set to name M&S man as chief, PepsiCo; Supermarkets;,PepsiCo Supermarkets,2023-04-04 12:45:53.684828,No
