,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
8004,741375,III.L,2001-02-20,2001-02-19, 3i Group;,LEX COLUMN: 3i Group Lex Column, 3i Group; US; UK;,i Group US UK,2023-03-31 17:33:27.549163,Yes
8005,808624,III.L,2002-01-25,2002-01-24, 3i Group;,FT Global 500 3i Group, 3i Group;,i Group,2023-03-31 17:33:42.619950,Yes
8006,1295673,III.L,2010-02-26,2010-02-25, 3i Group;,3i Group battered as liquidity crisis sinks fish importer, 3i Group; FTSE Small-Cap; Energy; Goldman Sachs; Dana Petroleum; RWE; Dana; Royal Bank; Lloyds Banking Group; France Telecom; Deutsche Telekom; WPP; Credit Suisse; US; SkyTerra Communications; Coke; Swiss;,i Group FTSE Small Cap Energy Goldman Sachs Dana Petroleum RWE Dana Royal Bank Lloyds Banking Group France Telecom Deutsche Telekom WPP Credit Suisse US SkyTerra Communications Coke Swiss,2023-03-31 17:33:54.964848,Yes
8007,1538260,III.L,2016-05-20,2016-05-19, 3i Group;,3i Group: an end to existential crisis, 3i Group;,i Group,2023-03-31 17:34:11.013073,Yes
