,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
9827,988132,MRON.L,2004-09-02,2004-09-01, Melrose;,Bulgaria gas field helps lift Melrose, Melrose Resources;,Melrose Resources,2023-04-03 18:14:53.437366,No
9828,998648,MRON.L,2004-11-09,2004-11-08, Melrose;,"Institutions back the Melrose vision: Henry Tricks finds City opinion divided
about the prospects of a cash shell minnow, with the backing of investment fund
managers, swallowing a struggling bigger fish", Barclays; Fidelity; Deutsche Bank; UK; Institute of Directors; US; Kohlberg Kravis Roberts; Thorn Lighting; General Cable; Enterprise Oil; Royal Dutch/Shell;,Barclays Fidelity Deutsche Bank UK Institute of Directors US Kohlberg Kravis Roberts Thorn Lighting General Cable Enterprise Oil Royal Dutch Shell,2023-04-03 18:14:59.534634,No
9829,1023699,MRON.L,2005-04-22,2005-04-21, Melrose;,Cash shell Melrose in reverse takeover investment, McKechnie Group;,McKechnie Group,2023-04-03 18:15:10.652611,Yes
9830,1046533,MRON.L,2005-09-28,2005-09-27, Melrose;,Tough trading threat at Melrose SPECIALITY FINANCE, Fidelity; US;,Fidelity US,2023-04-03 18:15:16.663449,No
9831,1085041,MRON.L,2006-06-05,2006-06-04, Melrose;,ABI warns Laura Ashley and Melrose over new shares, Association of British Insurers; Pre-Emption Group;,Association of British Insurers Pre Emption Group,2023-04-03 18:15:22.778965,No
9832,1128392,MRON.L,2007-04-04,2007-04-03, Melrose;,Melrose hit by costs of acquisition OIL & GAS, Melrose Resources; US; Evo Securities;,Melrose Resources US Evo Securities,2023-04-03 18:15:28.753577,No
9833,1151115,MRON.L,2007-09-13,2007-09-12, Melrose;,Melrose sees potential, Melrose;,Melrose,2023-04-03 18:15:39.837683,Yes
9834,1178860,MRON.L,2008-02-05,2008-02-04, Melrose;,Melrose versus FKI, US;,US,2023-04-03 18:16:04.906455,Yes
9835,1178891,MRON.L,2008-02-05,2008-02-04, Melrose;,Melrose confirms Pounds 412m approach for ailing FKI, FKI; US;,FKI US,2023-04-03 18:16:11.139987,No
9836,1318093,MRON.L,2010-08-18,2010-08-17, Melrose;,Melrose Resources gains from new fields in Bulgaria, Melrose Resources; US; Oriel Securities; High Court;,Melrose Resources US Oriel Securities High Court,2023-04-03 18:16:22.398057,Yes
9837,1344110,MRON.L,2011-03-10,2011-03-09, Melrose;,Investors set to benefit as Melrose nears Dynacast sale, Arden Partners; KKR;,Arden Partners KKR,2023-04-03 18:16:33.356638,Yes
9838,1358490,MRON.L,2011-06-30,2011-06-29, Melrose;,Melrose launches £1.3bn bid for Charter, Charter International; Charter; ESAB; US; RBC Capital Markets;,Charter International Charter ESAB US RBC Capital Markets,2023-04-03 18:16:44.421568,Yes
9839,1363644,MRON.L,2011-08-12,2011-08-11, Melrose;,Takeover Panel gives Melrose deadline on bid for Charter, Charter International; Melrose; Charter;,Charter International Melrose Charter,2023-04-03 18:17:08.453943,Yes
9840,1365820,MRON.L,2011-09-02,2011-09-01, Melrose;,Charter/Melrose, Charter International; UK; Melrose; Charter;,Charter International UK Melrose Charter,2023-04-03 18:17:20.171098,Yes
9841,1365826,MRON.L,2011-09-02,2011-09-01, Melrose;,Melrose defies headwinds with share-driven offer, 850p; Charter; Melrose; 297p;,p Charter Melrose p,2023-04-03 18:17:31.481850,Yes
