,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
6194,730577,FGP.L,2000-12-21,2000-12-20, FirstGroup;,COMPANIES & FINANCE UK: FirstGroup buys in the US NEWS DIGEST, US  FirstGroup; Hertz Group;,US FirstGroup Hertz Group,2023-03-30 23:14:36.461100,No
6195,1120071,FGP.L,2007-02-09,2007-02-08, FirstGroup;,"FirstGroup set for US deal *Bus and train operator likely to land Greyhound
*Agreed takeover pitched at up to Dollars 2.93bn *Antitrust inquiries to be made", US; Laidlaw International; Greyhound; Laidlaw; International Brotherhood of Teamsters; FirstGroup;,US Laidlaw International Greyhound Laidlaw International Brotherhood of Teamsters FirstGroup,2023-03-30 23:14:48.224485,Yes
6196,1189976,FGP.L,2008-04-04,2008-04-03, FirstGroup;,Scotland extends FirstGroup deal, UK;,UK,2023-03-30 23:15:05.432737,Yes
6197,1328286,FGP.L,2010-11-04,2010-11-03, FirstGroup;,Increased ticket revenues behind FirstGroup advance, Greyhound; US Greyhound; UK; First Capital Connect; First; US;,Greyhound US Greyhound UK First Capital Connect First US,2023-03-30 23:15:16.899309,Yes
6198,1411854,FGP.L,2012-10-01,2012-09-30, FirstGroup;,Bus businesses take toll on FirstGroup, US; Conrail; UK; Financial Times; Liberum Capital; Bank of America Merrill-Lynch;,US Conrail UK Financial Times Liberum Capital Bank of America Merrill Lynch,2023-03-30 23:15:28.157311,Yes
6199,1416543,FGP.L,2012-11-08,2012-11-07, FirstGroup;,West Coast debacle hits FirstGroup, Department; Transport; US; Bank of America Merrill Lynch; Virgin Group;,Department Transport US Bank of America Merrill Lynch Virgin Group,2023-03-30 23:15:39.735364,Yes
6200,1512199,FGP.L,2015-07-15,2015-07-14, FirstGroup;,FirstGroup: running to stand still, US;,US,2023-03-30 23:15:57.230157,Yes
