,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
16571,921175,XTA.L^E13,2003-09-18,2003-09-17, Xstrata;,Xstrata optimistic despite 42% drop MINING:, MIM;,MIM,2023-04-06 15:13:14.251383,Yes
16572,985096,XTA.L^E13,2004-08-13,2004-08-12, Xstrata;,Xstrata benefits from deal, Xstrata;,Xstrata,2023-04-06 15:13:28.072014,Yes
16573,997055,XTA.L^E13,2004-10-29,2004-10-28, Xstrata;,WMC rejects ADollars 7.4bn offer from Xstrata MINING:, WMC Resources; WMC; ABN Amro; Australian; Gresham Partners; JP Morgan;,WMC Resources WMC ABN Amro Australian Gresham Partners JP Morgan,2023-04-06 15:13:36.333416,No
16574,1000897,XTA.L^E13,2004-11-23,2004-11-22, Xstrata;,Xstrata plans to put offer direct to WMC investors, Switzerland-based; WMC Resources; WMC; MIM Holdings; Australian Stock Exchange; BHP Billiton; CVRD; US; Dodge; Jinchuan Group;,Switzerland based WMC Resources WMC MIM Holdings Australian Stock Exchange BHP Billiton CVRD US Dodge Jinchuan Group,2023-04-06 15:13:44.662040,No
16575,1011621,XTA.L^E13,2005-02-04,2005-02-03, Xstrata;,WMC board seeks white knight to better Xstrata bid, WMC Resources; Xstrata; WMC;,WMC Resources Xstrata WMC,2023-04-06 15:13:57.876348,Yes
16576,1070422,XTA.L^E13,2006-03-02,2006-03-01, Xstrata;,Xstrata to buy into Colombian mine MINING, Cerrejon; WMC Resources; US; US Department of Energy;,Cerrejon WMC Resources US US Department of Energy,2023-04-06 15:14:06.143565,No
16577,1092722,XTA.L^E13,2006-07-27,2006-07-26, Xstrata;,Xstrata clears hurdleto bid, Xstrata; Numis Securities; US; Dodge;,Xstrata Numis Securities US Dodge,2023-04-06 15:14:25.734224,Yes
16578,1095035,XTA.L^E13,2006-08-17,2006-08-16, Xstrata;,"Xstrata bosses eyeing the next deal Rebecca Bream talks to the team thathas just
landed Falconbridge to take on the 'Big Three'", BHP Billiton; BHP; Glencore; Australian; WMC Resources;,BHP Billiton BHP Glencore Australian WMC Resources,2023-04-06 15:14:38.729820,Yes
16579,1124050,XTA.L^E13,2007-03-07,2007-03-06, Xstrata;,Bullish Xstrata unveils record profits and eyes further deals, CVRD;,CVRD,2023-04-06 15:14:51.735199,Yes
16580,1137285,XTA.L^E13,2007-06-06,2007-06-05, Xstrata;,Xstrata eyes huge Philippines copper deposit, Xstrata; Asean Federation of Mining Associations;,Xstrata Asean Federation of Mining Associations,2023-04-06 15:15:04.907611,Yes
16581,1148393,XTA.L^E13,2007-08-24,2007-08-23, Xstrata;,Xstrata seeks curbs on new mines, Australian; Xstrata; Bloomberg;,Australian Xstrata Bloomberg,2023-04-06 15:15:17.952801,Yes
