,article_id,Code,Date,Date_lag,Company,headline,orgs_mentioned,key_phrase,save_time,online_found
13213,782977,RSA.L,2001-09-11,2001-09-10, Royal & Sun Alliance Insurance Group;,FT Global 500 Royal & Sun Alliance Insurance Group, Royal & Sun Alliance Insurance Group;,Royal Sun Alliance Insurance Group,2023-04-04 12:29:09.909983,Yes
13214,820142,RSA.L,2002-03-25,2002-03-24, Royal & Sun Alliance Insurance Group;,Moving places Royal & Sun Alliance Insurance Group, Royal & Sun Alliance Insurance Group; Royal & Sun Alliance;,Royal Sun Alliance Insurance Group Royal Sun Alliance,2023-04-04 12:29:16.074644,No
13215,820204,RSA.L,2002-03-26,2002-03-25, Royal & Sun Alliance Insurance Group;,Moving places Royal & Sun Alliance Insurance Group, Royal & Sun Alliance Insurance Group; UK;,Royal Sun Alliance Insurance Group UK,2023-04-04 12:29:27.324260,Yes
